Epoch,Events,Error
1,Train,0.5063713103532791
1,Validation,0.05492963790893555
2,Train,0.20540988246599834
2,Validation,0.17201596051454543
3,Train,0.16457880685726803
3,Validation,0.14027625620365142
4,Train,0.13984722817937534
4,Validation,0.11812110245227814
5,Train,0.12643817514181138
5,Validation,0.12735818848013877
6,Train,0.09658648893237114
6,Validation,0.0887685164809227
7,Train,0.08023976112405459
7,Validation,0.05609310939908028
8,Train,0.07279506251215935
8,Validation,0.04728857837617397
9,Train,0.07695415119330089
9,Validation,0.04853098541498184
10,Train,0.07610793523490429
10,Validation,0.04258159389719367
11,Train,0.0637463798125585
11,Validation,0.03724804269149899
12,Train,0.04858829441169898
12,Validation,0.03396846847608685
13,Train,0.04423035383224487
13,Validation,0.03163584964349866
14,Train,0.03893072002877792
14,Validation,0.028223502822220324
15,Train,0.037096942961215976
15,Validation,0.02697687353938818
16,Train,0.0396259993314743
16,Validation,0.02335654404014349
17,Train,0.03371485248208046
17,Validation,0.028592175990343093
18,Train,0.0313479441528519
18,Validation,0.02109643453732133
19,Train,0.034852177773912744
19,Validation,0.020715560298413038
20,Train,0.031861983612179755
20,Validation,0.019993181712925433
21,Train,0.02751042085389296
21,Validation,0.019586077891290188
22,Train,0.026349063962697983
22,Validation,0.01993992002680898
23,Train,0.02445419387271007
23,Validation,0.021083608642220496
24,Train,0.02485037371516228
24,Validation,0.01955099506303668
25,Train,0.026819488095740477
25,Validation,0.01933698561042547
26,Train,0.02428302845607201
26,Validation,0.019886831101030112
27,Train,0.024740227436025938
27,Validation,0.019808641355484723
28,Train,0.028303545775512855
28,Validation,0.019318170472979547
29,Train,0.027846720814704896
29,Validation,0.01871337089687586
30,Train,0.024197122268378734
30,Validation,0.018843467812985182
