Epoch,Events,Error
1,Train,0.13579512685537337
1,Validation,0.874680095911026
2,Train,0.046909568707148235
2,Validation,0.7791471242904663
3,Train,0.04369276960690816
3,Validation,0.7857552587985992
4,Train,0.04040356328090032
4,Validation,0.8083542227745056
5,Train,0.03607437933484713
5,Validation,0.8361989498138428
6,Train,0.030692764619986216
6,Validation,0.7610039472579956
7,Train,0.027302736106018227
7,Validation,0.7502683401107788
8,Train,0.02481619572887818
8,Validation,0.751314377784729
9,Train,0.023168076140185196
9,Validation,0.7332496404647827
10,Train,0.021403574012219907
10,Validation,0.6487949609756469
11,Train,0.019906673518319925
11,Validation,0.688595998287201
12,Train,0.019337661067644753
12,Validation,0.6933465361595154
13,Train,0.019352872421344123
13,Validation,0.691477769613266
14,Train,0.019099088944494726
14,Validation,0.6879309952259064
15,Train,0.01885496247559786
15,Validation,0.6747165858745575
16,Train,0.01857591203103463
16,Validation,0.6754346132278443
17,Train,0.0184958769629399
17,Validation,0.669132649898529
18,Train,0.018416008353233336
18,Validation,0.6841948390007019
19,Train,0.018134237887958687
19,Validation,0.6797919809818268
20,Train,0.017975735105574132
20,Validation,0.6987081229686737
21,Train,0.017880813218653202
21,Validation,0.6724881112575531
22,Train,0.01772295342137416
22,Validation,0.677965784072876
23,Train,0.017716430375973383
23,Validation,0.6766619682312012
24,Train,0.017682776289681592
24,Validation,0.6779923498630523
25,Train,0.01776248812675476
25,Validation,0.6791968047618866
26,Train,0.01764712333679199
26,Validation,0.6731116473674774
27,Train,0.017540117229024568
27,Validation,0.6763656079769135
28,Train,0.017490587818125885
28,Validation,0.6773173809051514
29,Train,0.017549548919002216
29,Validation,0.6764877915382386
30,Train,0.017479386335859697
30,Validation,0.6792411148548126
