Epoch,Events,Error
1,Train,0.44969661086797713
1,Validation,0.07356085814535618
2,Train,0.20267288237810135
2,Validation,0.19624236598610878
3,Train,0.1807179053624471
3,Validation,0.19427161887288094
4,Train,0.15947019706169765
4,Validation,0.17802530005574227
5,Train,0.13924782499670982
5,Validation,0.10672464482486248
6,Train,0.11085502902666727
6,Validation,0.06866381485015154
7,Train,0.08826179131865501
7,Validation,0.08272022940218449
8,Train,0.08564899489283562
8,Validation,0.056707695685327054
9,Train,0.07597620586554209
9,Validation,0.03520466275513172
10,Train,0.0831491010884444
10,Validation,0.02357496917247772
11,Train,0.07220142371952534
11,Validation,0.0436011953279376
12,Train,0.05653134783109029
12,Validation,0.0328805735334754
13,Train,0.050547309964895246
13,Validation,0.029523896612226964
14,Train,0.04734057386716207
14,Validation,0.02554906187579036
15,Train,0.045702858145038286
15,Validation,0.027212621830403804
16,Train,0.04790902336438497
16,Validation,0.02503172503784299
17,Train,0.04529535832504431
17,Validation,0.022161906119436026
18,Train,0.04546232285598914
18,Validation,0.02189725833013654
19,Train,0.04293845271070798
19,Validation,0.022241911944001914
20,Train,0.04006350028018157
20,Validation,0.01904644425958395
21,Train,0.03923205944399039
21,Validation,0.022113719768822194
22,Train,0.036136765219271186
22,Validation,0.02133094724267721
23,Train,0.035347323926786585
23,Validation,0.020610676426440478
24,Train,0.03764161995301644
24,Validation,0.02092582918703556
25,Train,0.036645994335412976
25,Validation,0.02058639284223318
26,Train,0.036127657257020475
26,Validation,0.019694493245333435
27,Train,0.03666918830325206
27,Validation,0.020018128026276828
28,Train,0.03676042538136244
28,Validation,0.020425770618021487
29,Train,0.03519301569710175
29,Validation,0.019734020344913006
30,Train,0.036083426947395005
30,Validation,0.020123716816306113
