Epoch,Events,Error
1,Train,0.09238026464978853
1,Validation,0.791045504808426
2,Train,0.04820457361638546
2,Validation,0.7481623947620392
3,Train,0.0452550895512104
3,Validation,0.7168340027332306
4,Train,0.042847974598407744
4,Validation,0.7249816298484802
5,Train,0.04098279389242331
5,Validation,0.6752820491790772
6,Train,0.03942115716636181
6,Validation,0.6464079141616821
7,Train,0.03788030793269475
7,Validation,0.651412370800972
8,Train,0.03660781110326449
8,Validation,0.6535530269145966
9,Train,0.035588944082458815
9,Validation,0.6835925817489624
10,Train,0.034426780169208845
10,Validation,0.6406798958778381
11,Train,0.033058920440574485
11,Validation,0.6293915688991547
12,Train,0.03271143026649952
12,Validation,0.6405820101499557
13,Train,0.03252859612305959
13,Validation,0.6295964568853378
14,Train,0.03230267496158679
14,Validation,0.6404503077268601
15,Train,0.03224687228600184
15,Validation,0.6309978783130645
16,Train,0.031919594233234726
16,Validation,0.6337215691804886
17,Train,0.031821023548642795
17,Validation,0.6348640203475953
18,Train,0.031623412109911445
18,Validation,0.6320761978626251
19,Train,0.03156045905003945
19,Validation,0.6358294486999512
20,Train,0.03125429302453995
20,Validation,0.6319998770952224
21,Train,0.03105548694729805
21,Validation,0.6295640200376511
22,Train,0.031124626472592353
22,Validation,0.6325296014547348
23,Train,0.031097503130634627
23,Validation,0.6304291397333145
24,Train,0.030989392846822738
24,Validation,0.6307271271944046
25,Train,0.03092189095914364
25,Validation,0.6321537643671036
26,Train,0.031016749950746696
26,Validation,0.6277991861104966
27,Train,0.03100874399145444
27,Validation,0.6316258281469345
28,Train,0.030898835385839145
28,Validation,0.6317150354385376
29,Train,0.030824073404073716
29,Validation,0.6304989129304885
30,Train,0.03080083814760049
30,Validation,0.631283950805664
