Epoch,Events,Error
1,Train,0.44998598992824557
1,Validation,0.08919887281954289
2,Train,0.20841132054726283
2,Validation,0.20557526051998137
3,Train,0.18204262852668762
3,Validation,0.19344131350517274
4,Train,0.15151703506708145
4,Validation,0.13622126951813698
5,Train,0.1301139324903488
5,Validation,0.13483997210860252
6,Train,0.10946686615546544
6,Validation,0.18162925615906717
7,Train,0.0739372498045365
7,Validation,0.11960478648543357
8,Train,0.06264137836794058
8,Validation,0.0734459713101387
9,Train,0.09511438049376011
9,Validation,0.04538313718512654
10,Train,0.06279042499760787
10,Validation,0.03034313446842134
11,Train,0.040636774214605494
11,Validation,0.024481593724340202
12,Train,0.035942788670460385
12,Validation,0.02458867821842432
13,Train,0.031379223925371964
13,Validation,0.02292662700638175
14,Train,0.030752481209735075
14,Validation,0.017518769949674606
15,Train,0.02993994187563658
15,Validation,0.014863441791385412
16,Train,0.03637852147221565
16,Validation,0.019571349024772644
17,Train,0.029936887758473554
17,Validation,0.018738970439881087
18,Train,0.031001795766254267
18,Validation,0.01614490430802107
19,Train,0.024856395398577053
19,Validation,0.0155097471550107
20,Train,0.02449672818183899
20,Validation,0.011410051165148616
21,Train,0.023731365551551184
21,Validation,0.015542357321828603
22,Train,0.02164457133039832
22,Validation,0.015271791070699692
23,Train,0.023357505972186724
23,Validation,0.01475144699215889
24,Train,0.020944796906163295
24,Validation,0.015043115708976984
25,Train,0.022044343377153077
25,Validation,0.01332847299054265
26,Train,0.022748152352869512
26,Validation,0.013611926045268775
27,Train,0.021626679381976526
27,Validation,0.014730127062648535
28,Train,0.02030261463175217
28,Validation,0.014561824966222048
29,Train,0.020926055560509364
29,Validation,0.013121038302779197
30,Train,0.02145295646041632
30,Validation,0.014146823529154062
