Epoch,Events,Error
1,Train,0.352289217710495
1,Validation,0.12519973404705526
2,Train,0.18623633285363514
2,Validation,0.07163014970719814
3,Train,0.1592664326230685
3,Validation,0.08264049366116524
4,Train,0.13911141554514567
4,Validation,0.16725177615880965
5,Train,0.11740773419539134
5,Validation,0.04783215746283531
6,Train,0.10839778184890747
6,Validation,0.05249034129083156
7,Train,0.10233393783370653
7,Validation,0.14380893856287003
8,Train,0.09374093189835549
8,Validation,0.030140466615557672
9,Train,0.09765283440550168
9,Validation,0.06168426163494587
10,Train,0.09234935268759728
10,Validation,0.05333239585161209
11,Train,0.07237530971566836
11,Validation,0.031580878794193266
12,Train,0.0631914559751749
12,Validation,0.033045042864978315
13,Train,0.0607684962451458
13,Validation,0.03194897994399071
14,Train,0.06266548397640387
14,Validation,0.028231120295822622
15,Train,0.06149228898187478
15,Validation,0.03024993892759085
16,Train,0.05793602479000886
16,Validation,0.024607840925455093
17,Train,0.06242364669839541
17,Validation,0.03136957976967096
18,Train,0.05791050121188164
18,Validation,0.026737595908343792
19,Train,0.06183236539363861
19,Validation,0.03038008660078049
20,Train,0.059352515389521916
20,Validation,0.030468409322202204
21,Train,0.05613408759236336
21,Validation,0.028000443056225777
22,Train,0.053679658596714336
22,Validation,0.02796305138617754
23,Train,0.052829226727286974
23,Validation,0.02801194917410612
24,Train,0.05371268391609192
24,Validation,0.028212687373161315
25,Train,0.05388719824453195
25,Validation,0.028080423548817634
26,Train,0.055774941295385363
26,Validation,0.02912208866328001
27,Train,0.055066924542188644
27,Validation,0.028845738805830478
28,Train,0.052795424188176794
28,Validation,0.028684247657656668
29,Train,0.054108225057522455
29,Validation,0.027402602322399616
30,Train,0.05341258669892947
30,Validation,0.029225082695484163
