Epoch,Events,Error
1,Train,0.4327895835042
1,Validation,0.1007266528904438
2,Train,0.22584436585505804
2,Validation,0.08213243186473847
3,Train,0.16779355555772782
3,Validation,0.15867077931761742
4,Train,0.13594152455528577
4,Validation,0.536725714057684
5,Train,0.10058800553282102
5,Validation,0.07382056824862956
6,Train,0.09115770508845647
6,Validation,0.0742186538875103
7,Train,0.08484390676021576
7,Validation,0.1295849487185478
8,Train,0.07700458665688832
8,Validation,0.23004088476300238
9,Train,0.08106935334702332
9,Validation,0.07202419638633728
10,Train,0.0633572361121575
10,Validation,0.1766403667628765
11,Train,0.048655500759681065
11,Validation,0.1268090084195137
12,Train,0.047567265729109444
12,Validation,0.19204440861940383
13,Train,0.04426361918449402
13,Validation,0.1059474565088749
14,Train,0.0441246314595143
14,Validation,0.10591546222567558
15,Train,0.04312773520747821
15,Validation,0.0995578296482563
16,Train,0.041677781691153847
16,Validation,0.09745007827877998
17,Train,0.04361133314669132
17,Validation,0.08644365817308426
18,Train,0.04184909276664257
18,Validation,0.08660403974354267
19,Train,0.04394468006988366
19,Validation,0.07070502005517483
20,Train,0.0413955299804608
20,Validation,0.0784574568271637
21,Train,0.039660362899303435
21,Validation,0.0890067882835865
22,Train,0.03932724433640639
22,Validation,0.08859744891524315
23,Train,0.03848817124962807
23,Validation,0.08852744176983833
24,Train,0.03984674538175265
24,Validation,0.0845791757106781
25,Train,0.03933723916610082
25,Validation,0.08474663868546486
26,Train,0.038591575995087626
26,Validation,0.0929793119430542
27,Train,0.039391515279809636
27,Validation,0.07939738631248475
28,Train,0.04185430333018303
28,Validation,0.08872125223279
29,Train,0.04007948189973831
29,Validation,0.07964185401797294
30,Train,0.038920460765560466
30,Validation,0.09499780610203742
