Epoch,Events,Error
1,Train,0.1787417471408844
1,Validation,0.9705144882202148
2,Train,0.051147345329324405
2,Validation,0.8175924062728882
3,Train,0.04166145374377569
3,Validation,0.8344180822372437
4,Train,0.03593595959246158
4,Validation,0.8710210025310516
5,Train,0.030300114986797175
5,Validation,0.8002760231494903
6,Train,0.027500232929984728
6,Validation,0.7888245403766632
7,Train,0.025342201317350068
7,Validation,0.7683494746685028
8,Train,0.023641094379127026
8,Validation,0.7356649518013001
9,Train,0.021893672893444696
9,Validation,0.6998145282268524
10,Train,0.019642771842579048
10,Validation,0.731371158361435
11,Train,0.018091348682840666
11,Validation,0.7086467325687409
12,Train,0.017990368666748205
12,Validation,0.6906887114048004
13,Train,0.017722168502708278
13,Validation,0.6957322478294372
14,Train,0.017528450985749563
14,Validation,0.6984935700893402
15,Train,0.017257425871988138
15,Validation,0.6909120857715607
16,Train,0.017189597183217605
16,Validation,0.6735762536525727
17,Train,0.01703964372475942
17,Validation,0.6841059803962708
18,Train,0.016660247618953388
18,Validation,0.6849053859710693
19,Train,0.016489267939080794
19,Validation,0.6965177536010743
20,Train,0.016544884939988454
20,Validation,0.6809869945049286
21,Train,0.01621288564056158
21,Validation,0.6859496414661408
22,Train,0.0160604323570927
22,Validation,0.6876346051692963
23,Train,0.01624724597980579
23,Validation,0.6838906228542327
24,Train,0.016153201833367346
24,Validation,0.6810966670513153
25,Train,0.016219247691333295
25,Validation,0.6812125504016876
26,Train,0.016346854933847983
26,Validation,0.6811817109584808
27,Train,0.01617732346057892
27,Validation,0.6864131152629852
28,Train,0.01608600572993358
28,Validation,0.6870301246643067
29,Train,0.016266405303031205
29,Validation,0.678406149148941
30,Train,0.01604171165575584
30,Validation,0.684133130311966
