Epoch,Events,Error
1,Train,0.3330569688230753
2,Train,0.19005949720740317
3,Train,0.15351330861449242
4,Train,0.10803616903722287
5,Train,0.08685137238353491
6,Train,0.0759790375828743
7,Train,0.08119354387745262
8,Train,0.08647936005145311
9,Train,0.06705733835697174
10,Train,0.05760710397735238
11,Train,0.046501210518181325
12,Train,0.03794524213299155
13,Train,0.038735310174524785
14,Train,0.03470066795125604
15,Train,0.03542857482098043
16,Train,0.03460146645084024
17,Train,0.03450811360962689
18,Train,0.03141495333984494
19,Train,0.03010998461395502
20,Train,0.030483064148575066
21,Train,0.028500286815688013
22,Train,0.029557534772902728
23,Train,0.027720869379118086
24,Train,0.029460760997608304
25,Train,0.03226252784952521
26,Train,0.029445549566298725
27,Train,0.02782655172049999
28,Train,0.029218191932886838
29,Train,0.028962423047050833
30,Train,0.027360024396330118
