Epoch,Events,Error
1,Train,0.4693696886301041
1,Validation,0.042480662278831
2,Train,0.20220916122198104
2,Validation,0.16865960955619813
3,Train,0.16142188807328542
3,Validation,0.12446996755897999
4,Train,0.13786226113637287
4,Validation,0.11522953882813454
5,Train,0.12506773471832275
5,Validation,0.10529389716684819
6,Train,0.10312977135181427
6,Validation,0.16957271546125413
7,Train,0.07716552428901195
7,Validation,0.05420051924884319
8,Train,0.11798033205171427
8,Validation,0.09737402778118849
9,Train,0.07990422782798608
9,Validation,0.05883039962500334
10,Train,0.06167132034897804
10,Validation,0.028480947762727738
11,Train,0.05209485329687595
11,Validation,0.03448878927156329
12,Train,0.04127475097775459
12,Validation,0.03171238321810961
13,Train,0.03890014663338661
13,Validation,0.022623732034116984
14,Train,0.037106495598951975
14,Validation,0.023079848475754262
15,Train,0.0351655421157678
15,Validation,0.026331645715981723
16,Train,0.033991283861299355
16,Validation,0.02241975348442793
17,Train,0.03277758285403252
17,Validation,0.020936233457177877
18,Train,0.03321898020803928
18,Validation,0.022887573949992655
19,Train,0.03292542286217213
19,Validation,0.02094011418521404
20,Train,0.031594914632538953
20,Validation,0.019118497706949712
21,Train,0.026235289871692657
21,Validation,0.01930420808494091
22,Train,0.03116828848918279
22,Validation,0.019954606238752604
23,Train,0.02852853195120891
23,Validation,0.018951053731143475
24,Train,0.02873321988930305
24,Validation,0.01804299298673868
25,Train,0.027535666028658548
25,Validation,0.01880168840289116
26,Train,0.026956362587710222
26,Validation,0.018628709856420754
27,Train,0.027270714504023394
27,Validation,0.01872189762070775
28,Train,0.0266449935734272
28,Validation,0.01873015146702528
29,Train,0.026777741312980653
29,Validation,0.018530682474374772
30,Train,0.027972946067651112
30,Validation,0.01809882614761591
