Epoch,Events,Error
1,Train,0.46032394270102184
1,Validation,0.03589787930250168
2,Train,0.2083876222372055
2,Validation,0.11537841744720936
3,Train,0.16520223518212637
3,Validation,0.11320478245615959
4,Train,0.13895485550165176
4,Validation,0.15183965265750884
5,Train,0.12013854384422303
5,Validation,0.15368096455931662
6,Train,0.09607392797867458
6,Validation,0.05262635089457035
7,Train,0.11427239254117012
7,Validation,0.07482274137437343
8,Train,0.11049036507805189
8,Validation,0.07378368154168129
9,Train,0.08618593042095503
9,Validation,0.20262664258480073
10,Train,0.09102905094623566
10,Validation,0.028517641313374042
11,Train,0.07153113322953383
11,Validation,0.03919415958225727
12,Train,0.05575052338341872
12,Validation,0.03086096215993166
13,Train,0.05456189240018527
13,Validation,0.024772732332348824
14,Train,0.04888573276499907
14,Validation,0.02694056648761034
15,Train,0.04127831260363261
15,Validation,0.026294870115816594
16,Train,0.04565647765994072
16,Validation,0.019145869929343463
17,Train,0.04351722511152426
17,Validation,0.01930580595508218
18,Train,0.041578483954072
18,Validation,0.024915474466979504
19,Train,0.046029184572398664
19,Validation,0.019704270362854003
20,Train,0.04210434289028247
20,Validation,0.02050614096224308
21,Train,0.03647463799764713
21,Validation,0.01849471889436245
22,Train,0.036381493570903936
22,Validation,0.01825323114171624
23,Train,0.03548695302257935
23,Validation,0.01760276695713401
24,Train,0.036278293716410795
24,Validation,0.01764570940285921
25,Train,0.035458564820388956
25,Validation,0.018310669530183076
26,Train,0.037894138445456825
26,Validation,0.018386170268058777
27,Train,0.037092541841169197
27,Validation,0.01744823595508933
28,Train,0.03606587828447421
28,Validation,0.017502413876354695
29,Train,0.03900135482350985
29,Validation,0.016819382086396217
30,Train,0.03504772031058868
30,Validation,0.018561179749667645
