Epoch,Events,Error
1,Train,0.12223632112145424
1,Validation,0.8372707784175872
2,Train,0.0480022399375836
2,Validation,0.73097825050354
3,Train,0.044728704790274305
3,Validation,0.7328661441802978
4,Train,0.042179304733872415
4,Validation,0.7054522693157196
5,Train,0.03967968262732029
5,Validation,0.7135703504085541
6,Train,0.037601534525553384
6,Validation,0.7064509749412536
7,Train,0.035666614398360254
7,Validation,0.7246792018413544
8,Train,0.03305887194971244
8,Validation,0.7645358085632324
9,Train,0.029628351641197998
9,Validation,0.7878413796424866
10,Train,0.02659847177565098
10,Validation,0.7228754043579102
11,Train,0.02470684051513672
11,Validation,0.6997904598712921
12,Train,0.02463214403639237
12,Validation,0.7024882376194
13,Train,0.024258052185177802
13,Validation,0.6881637752056122
14,Train,0.024010011677940687
14,Validation,0.7060320973396301
15,Train,0.023782191425561906
15,Validation,0.6865296542644501
16,Train,0.023228045863409836
16,Validation,0.6791505098342896
17,Train,0.022986963763833045
17,Validation,0.703292864561081
18,Train,0.022733194256822267
18,Validation,0.671409809589386
19,Train,0.022447862724463145
19,Validation,0.6990347266197204
20,Train,0.022259204710523287
20,Validation,0.6669716596603393
21,Train,0.021973093661169212
21,Validation,0.6746650099754333
22,Train,0.021787298657000066
22,Validation,0.6713430702686309
23,Train,0.021873580602308113
23,Validation,0.6766690075397491
24,Train,0.021966989214221636
24,Validation,0.6752633690834046
25,Train,0.021577578720947108
25,Validation,0.674589204788208
26,Train,0.021623983730872473
26,Validation,0.6738762021064758
27,Train,0.021629270166158676
27,Validation,0.6697582066059112
28,Train,0.021559057012200355
28,Validation,0.6724048674106597
29,Train,0.021529612379769483
29,Validation,0.6743025004863739
30,Train,0.02145274803042412
30,Validation,0.6695157289505005
