Epoch,Events,Error
1,Train,0.3483982622623444
2,Train,0.18054016828536987
3,Train,0.13785510491579772
4,Train,0.09899037424474955
5,Train,0.07032808139920235
6,Train,0.08154774382710457
7,Train,0.07442807285115123
8,Train,0.08842940144240856
9,Train,0.0638109260238707
10,Train,0.05263153295964003
11,Train,0.03689221921376884
12,Train,0.0332611717749387
13,Train,0.0304399645421654
14,Train,0.02802273859269917
15,Train,0.029463059222325682
16,Train,0.027617138996720313
17,Train,0.026761604472994804
18,Train,0.02760316487401724
19,Train,0.02610291289165616
20,Train,0.029885692382231356
21,Train,0.02609375920146704
22,Train,0.023424728121608496
23,Train,0.022443401347845792
24,Train,0.02224603178910911
25,Train,0.023836541641503572
26,Train,0.024699049163609745
27,Train,0.021138721238821746
28,Train,0.022374268621206284
29,Train,0.022587678371928634
30,Train,0.024072870798408984
