Epoch,Events,Error
1,Train,0.42690015733242037
1,Validation,0.0804809182882309
2,Train,0.20004458079735438
2,Validation,0.1578993447124958
3,Train,0.17238207111756007
3,Validation,0.16213061287999153
4,Train,0.15261003623406091
4,Validation,0.13117855042219162
5,Train,0.13876851623257
5,Validation,0.1315659500658512
6,Train,0.11035706028342247
6,Validation,0.09092367067933083
7,Train,0.08147657538453738
7,Validation,0.07303693536669016
8,Train,0.0760086384912332
8,Validation,0.0528081189841032
9,Train,0.08458628555138906
9,Validation,0.03388088066130877
10,Train,0.07965421937406063
10,Validation,0.04195456616580486
11,Train,0.06107150378326575
11,Validation,0.03521350901573896
12,Train,0.0517319751282533
12,Validation,0.028399933502078055
13,Train,0.05061069789032142
13,Validation,0.024992014095187188
14,Train,0.04886640099187692
14,Validation,0.024229869060218335
15,Train,0.045617143933971725
15,Validation,0.024883059971034526
16,Train,0.04607680228849252
16,Validation,0.021082481369376183
17,Train,0.04471361748874188
17,Validation,0.02112942226231098
18,Train,0.042181257034341495
18,Validation,0.020615137182176113
19,Train,0.03922729765375455
19,Validation,0.018412775918841363
20,Train,0.038426165903608006
20,Validation,0.021149088349193334
21,Train,0.03802080744256576
21,Validation,0.019706170354038478
22,Train,0.03454502485692501
22,Validation,0.01980053884908557
23,Train,0.03554099847873052
23,Validation,0.01930352607741952
24,Train,0.034483931586146356
24,Validation,0.019870851282030345
25,Train,0.03484814775486787
25,Validation,0.01973895113915205
26,Train,0.03529886727531751
26,Validation,0.01933925999328494
27,Train,0.03537597066412369
27,Validation,0.019002769514918326
28,Train,0.03453363521645467
28,Validation,0.01912123691290617
29,Train,0.034920152028401694
29,Validation,0.019785542134195568
30,Train,0.03433135139445464
30,Validation,0.019282707758247853
