Epoch,Events,Error
1,Train,0.42453366667032244
1,Validation,0.04956135582178831
2,Train,0.19558166960875192
2,Validation,0.1049002766609192
3,Train,0.16907749126354854
3,Validation,0.18101171478629113
4,Train,0.14928344736496607
4,Validation,0.10052566565573215
5,Train,0.12517905582984287
5,Validation,0.12634620629251003
6,Train,0.11431604449947676
6,Validation,0.058108631335198876
7,Train,0.10154876038432122
7,Validation,0.04790226630866527
8,Train,0.09729433159033457
8,Validation,0.0409303642809391
9,Train,0.09127146974205971
9,Validation,0.04492854084819555
10,Train,0.09063906520605088
10,Validation,0.05596418920904398
11,Train,0.07331462539732456
11,Validation,0.03939503356814385
12,Train,0.06364854996403059
12,Validation,0.035964802466332914
13,Train,0.0620851273338
13,Validation,0.03370081428438425
14,Train,0.05827501428623994
14,Validation,0.029871920496225356
15,Train,0.054660611475507416
15,Validation,0.029866766557097434
16,Train,0.056297628208994865
16,Validation,0.02646051924675703
17,Train,0.05294954354564349
17,Validation,0.029923344403505324
18,Train,0.058476310099164645
18,Validation,0.03203141205012798
19,Train,0.05168915775914987
19,Validation,0.030101053789258002
20,Train,0.05222507243355115
20,Validation,0.026686802878975867
21,Train,0.04910014718770981
21,Validation,0.025322460010647772
22,Train,0.04873765582839648
22,Validation,0.026197497546672822
23,Train,0.04785773567855358
23,Validation,0.02562919333577156
24,Train,0.05038377729554971
24,Validation,0.024613099358975887
25,Train,0.04901253667970498
25,Validation,0.026550810597836972
26,Train,0.04790338103969892
26,Validation,0.02638445161283016
27,Train,0.047357729201515514
27,Validation,0.025244280137121676
28,Train,0.04852361008524895
28,Validation,0.025708912685513497
29,Train,0.049174648523330686
29,Validation,0.02568577341735363
30,Train,0.047021563599507016
30,Validation,0.025664562731981276
