Epoch,Events,Error
1,Train,0.37767453901469705
2,Train,0.2002022046595812
3,Train,0.1733136646449566
4,Train,0.13542837761342524
5,Train,0.10919541642069816
6,Train,0.08070588437840343
7,Train,0.08046077862381935
8,Train,0.07004605960100889
9,Train,0.06829609675332904
10,Train,0.05957746133208275
11,Train,0.044801109842956065
12,Train,0.03740729372948408
13,Train,0.03529753028415143
14,Train,0.033872440736740825
15,Train,0.03346695438958704
16,Train,0.03230498800985515
17,Train,0.02976536741480231
18,Train,0.029351115599274634
19,Train,0.030866733845323326
20,Train,0.030203479435294868
21,Train,0.026405567349866033
22,Train,0.027794187096878885
23,Train,0.027574581606313587
24,Train,0.02685558362863958
25,Train,0.02601501061581075
26,Train,0.026493988698348403
27,Train,0.026303933979943395
28,Train,0.026523025473579764
29,Train,0.02704256111755967
30,Train,0.02647731713950634
