Epoch,Events,Error
1,Train,0.3287529346617785
2,Train,0.14773079346526752
3,Train,0.11708626584573226
4,Train,0.09407006840814244
5,Train,0.07169005125761033
6,Train,0.07074869349598885
7,Train,0.059996241669763216
8,Train,0.05534997514703057
9,Train,0.045528575540943576
10,Train,0.03447655100714077
11,Train,0.021981369822540068
12,Train,0.01966174876486713
13,Train,0.019246618144891477
14,Train,0.019354649700901724
15,Train,0.017645500210875815
16,Train,0.018153868581761014
17,Train,0.01802535429596901
18,Train,0.019539617171341724
19,Train,0.01819034902886911
20,Train,0.016879825988276437
21,Train,0.015596838989718394
22,Train,0.016716183366423304
23,Train,0.017003432441164146
24,Train,0.017141862738538873
25,Train,0.01606839314441789
26,Train,0.016137746890837495
27,Train,0.01656889346512881
28,Train,0.015970652296461843
29,Train,0.01652938688004559
30,Train,0.017750328846953132
