Epoch,Events,Error
1,Train,0.41598105765879156
2,Train,0.20883966162800788
3,Train,0.17291816771030427
4,Train,0.14488068576902152
5,Train,0.1243230640888214
6,Train,0.09527917262166738
7,Train,0.0841382035985589
8,Train,0.07655257033184171
9,Train,0.07583281416445971
10,Train,0.06188767859712243
11,Train,0.046998106315732
12,Train,0.03945331093855202
13,Train,0.037698742607608436
14,Train,0.03153017614968121
15,Train,0.03303604922257364
16,Train,0.031503029819577935
17,Train,0.03344754897989333
18,Train,0.029255310352891684
19,Train,0.028860898781567813
20,Train,0.02951710899360478
21,Train,0.024703318253159523
22,Train,0.023824188392609358
23,Train,0.024824532447382808
24,Train,0.024470324628055096
25,Train,0.025084308674559
26,Train,0.025042333267629148
27,Train,0.02468773634172976
28,Train,0.02482613711617887
29,Train,0.025870018871501088
30,Train,0.024443439301103355
