Epoch,Events,Error
1,Train,0.3463890094648708
2,Train,0.1461037368936972
3,Train,0.10912393494085833
4,Train,0.08570705963806673
5,Train,0.06992542059584098
6,Train,0.0722860465672883
7,Train,0.05583554072813554
8,Train,0.053660859709436244
9,Train,0.047562314434485005
10,Train,0.03547715680165724
11,Train,0.02491116737100211
12,Train,0.020564255423166537
13,Train,0.01954058159820058
14,Train,0.02036627253348177
15,Train,0.0192803236909888
16,Train,0.018954893861981955
17,Train,0.018269716355610977
18,Train,0.020353368110954763
19,Train,0.017146184481680392
20,Train,0.017567704838107934
21,Train,0.016630458645522594
22,Train,0.017882410453801807
23,Train,0.0168373723260381
24,Train,0.01748962356624278
25,Train,0.01710184362124313
26,Train,0.016777095723558556
27,Train,0.016620760766619985
28,Train,0.017281301522796805
29,Train,0.01676753405481577
30,Train,0.016697186045348644
