Epoch,Events,Error
1,Train,0.19225502027706667
2,Train,0.0688580030744726
3,Train,0.05900448882444338
4,Train,0.03720228902318261
5,Train,0.03306606462733312
6,Train,0.03563420515168797
7,Train,0.02287773754109036
8,Train,0.020483151941814205
9,Train,0.020988246019590984
10,Train,0.01754959598183632
11,Train,0.009268869984556328
12,Train,0.00730656310915947
13,Train,0.0074764878658408465
14,Train,0.006854132025248625
15,Train,0.007307408072731712
16,Train,0.007830866777592085
17,Train,0.006481027721681378
18,Train,0.007116575285115025
19,Train,0.00711166704158214
20,Train,0.00699051167731258
21,Train,0.0071848719380795956
22,Train,0.007578288221901114
23,Train,0.007250647263770753
24,Train,0.007144280556928027
25,Train,0.006527069333771413
26,Train,0.005797255187380043
27,Train,0.00610417420129207
28,Train,0.006696894341571765
29,Train,0.006696761924434792
30,Train,0.006166717613285238
