Epoch,Events,Error
1,Train,0.17953304160724987
2,Train,0.07386675172231415
3,Train,0.04813512543385679
4,Train,0.0487266313961961
5,Train,0.034817530858245765
6,Train,0.02072161976248026
7,Train,0.020852074924517763
8,Train,0.019390804202041843
9,Train,0.020001345517283137
10,Train,0.01523201795802875
11,Train,0.009809871051799167
12,Train,0.008910840978337959
13,Train,0.007899987993931228
14,Train,0.007705436621538617
15,Train,0.008008244591341777
16,Train,0.008192638968202201
17,Train,0.00711295014585961
18,Train,0.006008259020745754
19,Train,0.006135800844905052
20,Train,0.006584646578200839
21,Train,0.006392101329666647
22,Train,0.0063204624139788475
23,Train,0.005806740999899127
24,Train,0.005672428121959621
25,Train,0.007203127977184274
26,Train,0.005909228240224448
27,Train,0.005923457735810767
28,Train,0.005961177874864503
29,Train,0.0065369649028236216
30,Train,0.005948994080112739
