Epoch,Events,Error
1,Train,0.39280871098691766
1,Validation,0.272198503667658
2,Train,0.20774519409645686
2,Validation,0.18962831795215607
3,Train,0.15158577246422117
3,Validation,0.1475385860963301
4,Train,0.12343053502792661
4,Validation,0.11697770248759877
5,Train,0.10797721181403507
5,Validation,0.10946337472308766
6,Train,0.09400650554082611
6,Validation,0.11431103402918036
7,Train,0.08548952114175666
7,Validation,0.08987746116789905
8,Train,0.07130881873044101
8,Validation,0.07892456447536295
9,Train,0.07376308510587974
9,Validation,0.07672320780428973
10,Train,0.08269359035925432
10,Validation,0.09076173535802147
11,Train,0.063341126692566
11,Validation,0.059296379373832184
12,Train,0.05186324202540246
12,Validation,0.049119451506571335
13,Train,0.04682823803953149
13,Validation,0.045125180008736526
14,Train,0.04537934615192088
14,Validation,0.04373341629450971
15,Train,0.041144294664263725
15,Validation,0.03876564313064922
16,Train,0.03993159160017967
16,Validation,0.03963801366361705
17,Train,0.037909425287084145
17,Validation,0.050115479664369064
18,Train,0.03757509280165488
18,Validation,0.03359999321401119
19,Train,0.03503114984116771
19,Validation,0.03212538158351725
20,Train,0.03458198761059479
20,Validation,0.03380834616043351
21,Train,0.031323224983432076
21,Validation,0.029709754342382603
22,Train,0.029748035213825377
22,Validation,0.028524737974459476
23,Train,0.030323247933252293
23,Validation,0.02879845401780172
24,Train,0.029279407156123358
24,Validation,0.02832424183460799
25,Train,0.030648230786689303
25,Validation,0.027894211763685398
26,Train,0.029440715739672833
26,Validation,0.027827301993966103
27,Train,0.029503960628062487
27,Validation,0.02744571390477094
28,Train,0.029873701997778633
28,Validation,0.027687957679683513
29,Train,0.02830377902666276
29,Validation,0.027587791735475712
30,Train,0.02931608056480234
30,Validation,0.027197540483691475
