Epoch,Events,Error
1,Train,0.4339671338146383
1,Validation,0.24342208965258164
2,Train,0.18965474583885886
2,Validation,0.1515958851033991
3,Train,0.13538530672138388
3,Validation,0.11946421387520703
4,Train,0.11838766678490421
4,Validation,0.12077905102209611
5,Train,0.09955835968933323
5,Validation,0.10375995527614247
6,Train,0.0868907958607782
6,Validation,0.08891269903291356
7,Train,0.08337969129735773
7,Validation,0.11641259694641287
8,Train,0.0800664426589554
8,Validation,0.08991612764922055
9,Train,0.07495450431650336
9,Validation,0.09354897182096135
10,Train,0.06480745420875875
10,Validation,0.10384541682221672
11,Train,0.07279205762527206
11,Validation,0.053400594402443276
12,Train,0.04401095981963656
12,Validation,0.037820944731885735
13,Train,0.03710726987231861
13,Validation,0.03310063430531458
14,Train,0.034440367101607
14,Validation,0.03908620571548289
15,Train,0.032866747499528254
15,Validation,0.028765012256123802
16,Train,0.030000148849053818
16,Validation,0.026814822446216236
17,Train,0.030553592453626068
17,Validation,0.02633626505055211
18,Train,0.029861953829161146
18,Validation,0.03124668686227365
19,Train,0.028659226838499308
19,Validation,0.02424443648620085
20,Train,0.027344369964504785
20,Validation,0.034597286446528
21,Train,0.02625087115236304
21,Validation,0.022757610814137894
22,Train,0.025971816895021635
22,Validation,0.022383499721234493
23,Train,0.025133733806962318
23,Validation,0.022554809058254414
24,Train,0.024841435295952993
24,Validation,0.022212948142127556
25,Train,0.025167968801476738
25,Validation,0.022439925000071526
26,Train,0.02491716875440695
26,Validation,0.02292455631223592
27,Train,0.02496343106031418
27,Validation,0.022209155119278214
28,Train,0.024791160386733034
28,Validation,0.022461486302993515
29,Train,0.02535752770067616
29,Validation,0.02201424166560173
30,Train,0.024253730323504318
30,Validation,0.021831282837824387
