Epoch,Events,Error
1,Train,0.39381087164987216
1,Validation,0.2487096596847881
2,Train,0.20190587199547075
2,Validation,0.18198847635225815
3,Train,0.1472773446955464
3,Validation,0.14172717928886414
4,Train,0.12360036830333146
4,Validation,0.13077905841849066
5,Train,0.10363198749043724
5,Validation,0.09635027836669575
6,Train,0.0881446704945781
6,Validation,0.09011928127570586
7,Train,0.08267501809380272
7,Validation,0.09018753943118182
8,Train,0.0750799434767528
8,Validation,0.1775002195076509
9,Train,0.07222709516909989
9,Validation,0.11975493959405205
10,Train,0.060699789615517315
10,Validation,0.08216287195682526
11,Train,0.04469139848581769
11,Validation,0.04098551110787825
12,Train,0.04012248986823992
12,Validation,0.03940067474137653
13,Train,0.04034591271457347
13,Validation,0.037720715457742866
14,Train,0.03944114341654561
14,Validation,0.037526345727118576
15,Train,0.03777599808844653
15,Validation,0.03596659275618466
16,Train,0.03743847976015373
16,Validation,0.03632887520573356
17,Train,0.03811904567886482
17,Validation,0.03807661580768498
18,Train,0.0367099955169992
18,Validation,0.0337335430085659
19,Train,0.03512427414005453
19,Validation,0.03852633691646836
20,Train,0.036125542003322735
20,Validation,0.034432162954048676
21,Train,0.0345721747726202
21,Validation,0.03250528160821308
22,Train,0.03396165108477527
22,Validation,0.03227336924861778
23,Train,0.034020312638445335
23,Validation,0.032161772420460526
24,Train,0.03464619265022603
24,Validation,0.03214674595404755
25,Train,0.034475721418857574
25,Validation,0.03221013193780726
26,Train,0.03567033671689304
26,Validation,0.03197240541604432
27,Train,0.03388450142334808
27,Validation,0.03208996169269085
28,Train,0.033850091763518074
28,Validation,0.031811035153540695
29,Train,0.03404602112079209
29,Validation,0.03190536644648422
30,Train,0.03446915106509219
30,Validation,0.03178442845290357
