Epoch,Events,Error
1,Train,0.39642812379381875
1,Validation,0.2514033994891427
2,Train,0.20702466876669365
2,Validation,0.18036239661953665
3,Train,0.1549202591519464
3,Validation,0.18832579526034268
4,Train,0.13030185211788525
4,Validation,0.12208936498923735
5,Train,0.10905129581012508
5,Validation,0.11465113271366466
6,Train,0.09478320062837818
6,Validation,0.09350943700833754
7,Train,0.0884020658717914
7,Validation,0.08507374470884149
8,Train,0.08544783836061304
8,Validation,0.11470672555945137
9,Train,0.0769751136275855
9,Validation,0.09632621299136769
10,Train,0.06944503321905028
10,Validation,0.0786445215344429
11,Train,0.05455515381287445
11,Validation,0.04781891337849877
12,Train,0.04697333640334281
12,Validation,0.043370139531113884
13,Train,0.04442265545102683
13,Validation,0.04466701739213683
14,Train,0.040875278413295746
14,Validation,0.03721242296424779
15,Train,0.03976848569105972
15,Validation,0.03718969124284657
16,Train,0.03688042839481072
16,Validation,0.037032265554774894
17,Train,0.03437714960256761
17,Validation,0.04053319414908236
18,Train,0.03466478032483296
18,Validation,0.037370774217627266
19,Train,0.0326867736029354
19,Validation,0.03354701213538647
20,Train,0.031608316243033514
20,Validation,0.04656307500871745
21,Train,0.029819940640167755
21,Validation,0.027306399731473488
22,Train,0.02966370814564553
22,Validation,0.026785961944948544
23,Train,0.029333901464600454
23,Validation,0.026830427856607872
24,Train,0.02885682855478742
24,Validation,0.027064288543029266
25,Train,0.028911416842178864
25,Validation,0.027134203098037026
26,Train,0.028759685090997
26,Validation,0.02623348886316473
27,Train,0.02903459652919661
27,Validation,0.026809162036939102
28,Train,0.028284316628494045
28,Validation,0.025953661142425102
29,Train,0.028582063715227625
29,Validation,0.02645208314061165
30,Train,0.02840020207010887
30,Validation,0.025926411151885986
