Epoch,Events,Error
1,Train,0.402276469563896
1,Validation,0.2614599642428485
2,Train,0.20073963633992456
2,Validation,0.18322058563882654
3,Train,0.14762023057449947
3,Validation,0.13539483804594388
4,Train,0.12226542898199776
4,Validation,0.1293223581530831
5,Train,0.10585027374327183
5,Validation,0.12572999704967847
6,Train,0.0908270628953522
6,Validation,0.08877461200410669
7,Train,0.077976251444356
7,Validation,0.12742216410962018
8,Train,0.0785434389994903
8,Validation,0.0834710191596638
9,Train,0.06900078083642504
9,Validation,0.2406215410340916
10,Train,0.07220284937118943
10,Validation,0.06584430926225403
11,Train,0.05097162511877038
11,Validation,0.04756190052086657
12,Train,0.04377798515964638
12,Validation,0.043569049035960976
13,Train,0.04171855349771001
13,Validation,0.0492459430613301
14,Train,0.04054869559000839
14,Validation,0.04217897287823937
15,Train,0.03953508440066467
15,Validation,0.04702006246555935
16,Train,0.03841789583252235
16,Validation,0.03787024183706804
17,Train,0.038375595076517624
17,Validation,0.044167352670973
18,Train,0.03691763498566367
18,Validation,0.03799001161347736
19,Train,0.03624671972780065
19,Validation,0.03401581435040994
20,Train,0.036553806963969364
20,Validation,0.03857015411962162
21,Train,0.03518258411945267
21,Validation,0.03270088711922819
22,Train,0.03398857295343822
22,Validation,0.03304929641837424
23,Train,0.03325846837833524
23,Validation,0.032463550228964196
24,Train,0.033513973001390696
24,Validation,0.032558172941207886
25,Train,0.03400629729201848
25,Validation,0.03246187892827121
26,Train,0.03378053919666193
26,Validation,0.03263097408820282
27,Train,0.03349107190627943
27,Validation,0.03240493634207682
28,Train,0.03366258355196227
28,Validation,0.03320425257764079
29,Train,0.033334031658755106
29,Validation,0.03240845995870503
30,Train,0.03350154856558551
30,Validation,0.032031657343561
