Epoch,Events,Error
1,Train,0.42235786806453357
1,Validation,0.2676369561390443
2,Train,0.21549726717851378
2,Validation,0.1875416717746041
3,Train,0.15751480209556493
3,Validation,0.15422293137420306
4,Train,0.12569745917889205
4,Validation,0.12430368905717676
5,Train,0.10324687019667843
5,Validation,0.10377621312033046
6,Train,0.08919357406822118
6,Validation,0.09532607008110393
7,Train,0.087134306573055
7,Validation,0.34619996493512933
8,Train,0.08017123558304527
8,Validation,0.08074858716943047
9,Train,0.07486628360030326
9,Validation,0.08522176878018813
10,Train,0.07125186192041094
10,Validation,0.08009340885010632
11,Train,0.05107989179139787
11,Validation,0.0446971868249503
12,Train,0.04336546310646967
12,Validation,0.04346160421317274
13,Train,0.03859197623519735
13,Validation,0.035154048522764984
14,Train,0.03586400956423445
14,Validation,0.038632287897846916
15,Train,0.03210383128713478
15,Validation,0.028540275313637474
16,Train,0.03157374631105499
16,Validation,0.05357218838550828
17,Train,0.030685364522717216
17,Validation,0.028477389534766025
18,Train,0.030630792618136515
18,Validation,0.034717307849363846
19,Train,0.027863593856719406
19,Validation,0.022869639775969765
20,Train,0.025950676295906305
20,Validation,0.023110060529275375
21,Train,0.023984496693380854
21,Validation,0.020783453502438286
22,Train,0.02261071487075903
22,Validation,0.020086114379492672
23,Train,0.023076929109679026
23,Validation,0.019981110637838192
24,Train,0.022470277014442465
24,Validation,0.020234692672436886
25,Train,0.022670341613279146
25,Validation,0.019605056128718636
26,Train,0.022443549580533396
26,Validation,0.01953722553497011
27,Train,0.023464126216078348
27,Validation,0.019418222321705383
28,Train,0.0219892854378982
28,Validation,0.01929271458224817
29,Train,0.02244020134887912
29,Validation,0.01939058049835942
30,Train,0.023372742051089353
30,Validation,0.019742154770276764
