Epoch,Events,Error
1,Train,0.4140020432797345
1,Validation,0.2616292346607555
2,Train,0.1964916339652105
2,Validation,0.16722219505093314
3,Train,0.13773169080642136
3,Validation,0.13906312801621176
4,Train,0.11262919804589315
4,Validation,0.1602593104947697
5,Train,0.09789158116010102
5,Validation,0.09007927030324936
6,Train,0.08577965284613046
6,Validation,0.08347865871407768
7,Train,0.07907123702832243
7,Validation,0.0749386190013452
8,Train,0.07579997791485353
8,Validation,0.15484818545254794
9,Train,0.06805236027999358
9,Validation,0.09583019803870808
10,Train,0.05591320881450718
10,Validation,0.20389354499903592
11,Train,0.042118403637273746
11,Validation,0.03386650098995729
12,Train,0.034629200246523724
12,Validation,0.03218796290457249
13,Train,0.030736157035624437
13,Validation,0.02722487666390159
14,Train,0.028773369775577026
14,Validation,0.026414837010882118
15,Train,0.027938189111988653
15,Validation,0.025776707482608883
16,Train,0.02754985469139435
16,Validation,0.02528389763425697
17,Train,0.02793562306429852
17,Validation,0.023896909403530033
18,Train,0.026716173626482487
18,Validation,0.02532253549857573
19,Train,0.02521717840466987
19,Validation,0.024165130135687916
20,Train,0.02485549348321828
20,Validation,0.023389463397589596
21,Train,0.023521702567284756
21,Validation,0.021323522383516483
22,Train,0.022238111462105404
22,Validation,0.020519403740763664
23,Train,0.022967786020175976
23,Validation,0.02092011831700802
24,Train,0.023289598058909178
24,Validation,0.02119148641147397
25,Train,0.02292703295295889
25,Validation,0.020469421351497822
26,Train,0.022361863235181027
26,Validation,0.020208980718796902
27,Train,0.022766463712535122
27,Validation,0.02008506604893641
28,Train,0.022362312555990436
28,Validation,0.020049461248246105
29,Train,0.022615949242291124
29,Validation,0.020128574899651787
30,Train,0.022505221380428833
30,Validation,0.0200076721269976
