Epoch,Events,Error
1,Train,0.3049842823635448
1,Validation,0.19198672473430634
2,Train,0.15667470815506848
2,Validation,0.15011390501802618
3,Train,0.12651388855143028
3,Validation,0.1342509321191094
4,Train,0.1098439825529402
4,Validation,0.10642303932796825
5,Train,0.09532572108913552
5,Validation,0.10374912687323311
6,Train,0.09608319063078273
6,Validation,0.09435928545214912
7,Train,0.08990043587982655
7,Validation,0.13898717679760672
8,Train,0.07885656819086183
8,Validation,0.10090659016912634
9,Train,0.07244703376835043
9,Validation,0.5827170827172019
10,Train,0.0688837727701122
10,Validation,0.15925330465490167
11,Train,0.05600850961425088
11,Validation,0.05104605074633251
12,Train,0.052851668135686355
12,Validation,0.054687895219434395
13,Train,0.051546274007044056
13,Validation,0.04787251624194058
14,Train,0.04970917342738672
14,Validation,0.046701204031705856
15,Train,0.04839950766075741
15,Validation,0.04667754064906727
16,Train,0.04882193305952982
16,Validation,0.046598228202624756
17,Train,0.04806691687554121
17,Validation,0.053315046836029396
18,Train,0.047726737927984104
18,Validation,0.046080263500863854
19,Train,0.046981596049260006
19,Validation,0.044028681787577545
20,Train,0.04607083978639408
20,Validation,0.04464376616207036
21,Train,0.04598031624812971
21,Validation,0.043569675223393875
22,Train,0.04484683554619551
22,Validation,0.042839355428110466
23,Train,0.045280417004092174
23,Validation,0.04280693998390978
24,Train,0.0450757568363439
24,Validation,0.04274154454469681
25,Train,0.04513759149069136
25,Validation,0.04281868650154634
26,Train,0.045271987772800705
26,Validation,0.04257983612743291
27,Train,0.04472747555171901
27,Validation,0.04290627823634581
28,Train,0.04445419926196337
28,Validation,0.043056459589438004
29,Train,0.04508682255717841
29,Validation,0.04311697896231304
30,Train,0.044421808370812374
30,Validation,0.042846859178759834
