Epoch,Events,Error
1,Train,0.4309563501314683
1,Validation,0.31026923385533417
2,Train,0.2302322177724405
2,Validation,0.21459936553781683
3,Train,0.17479896850206636
3,Validation,0.1712640171701258
4,Train,0.1384595844217322
4,Validation,0.12936467609622262
5,Train,0.1156029398129745
5,Validation,0.11000355739485133
6,Train,0.10190144689245657
6,Validation,0.10479136420921846
7,Train,0.09455237215892835
7,Validation,0.09744674576954408
8,Train,0.08405323351987383
8,Validation,0.08804230256514116
9,Train,0.07840087620372121
9,Validation,0.16927935995838858
10,Train,0.07209851694377986
10,Validation,0.06690864400430159
11,Train,0.053617426278916275
11,Validation,0.050874186849052254
12,Train,0.04744816105812788
12,Validation,0.04670795459638943
13,Train,0.044347993690859185
13,Validation,0.04393484578891234
14,Train,0.04221409931778908
14,Validation,0.04269775307991288
15,Train,0.039336112666536464
15,Validation,0.03836173564195633
16,Train,0.03801583553749052
16,Validation,0.038641041991385544
17,Train,0.03649044007232243
17,Validation,0.035443685271523216
18,Train,0.03517007120800289
18,Validation,0.040285099636424675
19,Train,0.03348656180738048
19,Validation,0.04047643765807152
20,Train,0.03305236271328547
20,Validation,0.04834696684371342
21,Train,0.03183227650482546
21,Validation,0.031203406778248875
22,Train,0.030041440940377386
22,Validation,0.029175090688196095
23,Train,0.030654468827626923
23,Validation,0.029582848772406578
24,Train,0.029671489853750576
24,Validation,0.028524001213637264
25,Train,0.029796314679763534
25,Validation,0.028323804620992054
26,Train,0.030494221867146818
26,Validation,0.028942001136866482
27,Train,0.030261291402646086
27,Validation,0.028419123115864666
28,Train,0.029820048038593748
28,Validation,0.027816655791618607
29,Train,0.02969363649291071
29,Validation,0.027804418382319538
30,Train,0.02978158818388527
30,Validation,0.027855335650118915
