Epoch,Events,Error
1,Train,0.3580011976036159
1,Validation,0.2176507291468707
2,Train,0.1864236406981945
2,Validation,0.1590966758402911
3,Train,0.13498440571129322
3,Validation,0.1223289363763549
4,Train,0.11702330342747948
4,Validation,0.14209582859819586
5,Train,0.1039246552708474
5,Validation,0.11250978166406805
6,Train,0.09842954034155066
6,Validation,0.10054790838198228
7,Train,0.09089331295002591
7,Validation,0.0916701927781105
8,Train,0.07512928477742455
8,Validation,0.0894251594489271
9,Train,0.06864307888529518
9,Validation,0.23167139156298203
10,Train,0.07581131888384168
10,Validation,0.059401565993374046
11,Train,0.05247920040379871
11,Validation,0.04898131774230437
12,Train,0.04729818188670007
12,Validation,0.05001061579043215
13,Train,0.047023237344216214
13,Validation,0.04496627538041635
14,Train,0.04435142442922701
14,Validation,0.0446718264032494
15,Train,0.04446674087508158
15,Validation,0.04110827161507173
16,Train,0.04299950912933458
16,Validation,0.050580201162533325
17,Train,0.04172684717923403
17,Validation,0.041037152097983795
18,Train,0.04230415465479547
18,Validation,0.046746125614101235
19,Train,0.04137071823193268
19,Validation,0.04053384370424531
20,Train,0.04086514799432321
20,Validation,0.03883129730820656
21,Train,0.03972905061461709
21,Validation,0.03706805645064874
22,Train,0.03970605642958121
22,Validation,0.03736138953403993
23,Train,0.039595998992974106
23,Validation,0.03787456080317497
24,Train,0.03921246359294111
24,Validation,0.03702260181307793
25,Train,0.03997094158760526
25,Validation,0.036974029784852806
26,Train,0.0399969673122872
26,Validation,0.03738424893129955
27,Train,0.038952753032473
27,Validation,0.03728273951194503
28,Train,0.0392852888696573
28,Validation,0.037170815874229775
29,Train,0.040052207271483814
29,Validation,0.0372640612450513
30,Train,0.0388617150654847
30,Validation,0.03677438334985213
