Epoch,Events,Error
1,Train,0.3320439498532902
1,Validation,0.23095554655248468
2,Train,0.1850452097979459
2,Validation,0.1670638160272078
3,Train,0.13623815690251914
3,Validation,0.14385799318552017
4,Train,0.11845873668789864
4,Validation,0.11760382625189694
5,Train,0.10313274152576923
5,Validation,0.1472432559186762
6,Train,0.09641576202755625
6,Validation,0.10212153805927797
7,Train,0.0838599560612982
7,Validation,0.0969999290325425
8,Train,0.07904747839678418
8,Validation,0.12620211866768924
9,Train,0.07160641278394243
9,Validation,0.07578020136464726
10,Train,0.06065622446211902
10,Validation,0.061524976044893265
11,Train,0.05234705673700029
11,Validation,0.05063456059856848
12,Train,0.04840924379161813
12,Validation,0.047980747778307305
13,Train,0.04712509854950688
13,Validation,0.04719053242694248
14,Train,0.04614748272367499
14,Validation,0.05126899582418529
15,Train,0.04616220075298439
15,Validation,0.04722771082412113
16,Train,0.04553091890093955
16,Validation,0.047451635991985146
17,Train,0.04474480873481794
17,Validation,0.04409176991744475
18,Train,0.04397162050008774
18,Validation,0.046820429915731605
19,Train,0.044295595874163235
19,Validation,0.04545970938422463
20,Train,0.04446112753992731
20,Validation,0.04407269101251255
21,Train,0.04327105976302515
21,Validation,0.042759516022422096
22,Train,0.042997656305405224
22,Validation,0.04270495000210675
23,Train,0.04390729650516401
23,Validation,0.042451428080146965
24,Train,0.043402298438278114
24,Validation,0.04256735674359582
25,Train,0.043224364180456505
25,Validation,0.042410155588930305
26,Train,0.04276769294996153
26,Validation,0.04270867495374246
27,Train,0.0427951015193354
27,Validation,0.04237022250890732
28,Train,0.04278954033824531
28,Validation,0.04233078692447056
29,Train,0.04266483480618759
29,Validation,0.042233914814212105
30,Train,0.04336125505241481
30,Validation,0.04236789149316875
