Epoch,Events,Error
1,Train,0.3762590739537369
1,Validation,0.22704639624465595
2,Train,0.18555834449150346
2,Validation,0.15623057972301135
3,Train,0.13801694475114346
3,Validation,0.13380208611488342
4,Train,0.12289790097962726
4,Validation,0.1141701266169548
5,Train,0.10760058733549985
5,Validation,0.11267917535521767
6,Train,0.09004037302326072
6,Validation,0.08464346622878854
7,Train,0.08330193839289925
7,Validation,0.10154551470821555
8,Train,0.0755048431456089
8,Validation,0.07604708861220967
9,Train,0.06569828939708797
9,Validation,0.06105875122276219
10,Train,0.05459255809811028
10,Validation,0.05844930423931642
11,Train,0.0449623590843244
11,Validation,0.03988682241602377
12,Train,0.041606375693597576
12,Validation,0.038524208082394165
13,Train,0.04160606708716263
13,Validation,0.03905967487530275
14,Train,0.040617710148746315
14,Validation,0.037405808879570526
15,Train,0.04002636400136081
15,Validation,0.039542052556167946
16,Train,0.0397447036917914
16,Validation,0.037111098116094414
17,Train,0.03955211939120835
17,Validation,0.04015865921974182
18,Train,0.03964088120582429
18,Validation,0.03609822250225327
19,Train,0.03892245016653429
19,Validation,0.039939249442382294
20,Train,0.038795889101245186
20,Validation,0.03631575642661615
21,Train,0.03701019727370956
21,Validation,0.03491990268230438
22,Train,0.03651501043615016
22,Validation,0.03501434861259027
23,Train,0.03720325460149483
23,Validation,0.03480485251004046
24,Train,0.036942336623641575
24,Validation,0.034835981035774406
25,Train,0.03766785468906164
25,Validation,0.03492963415655223
26,Train,0.03659353286705234
26,Validation,0.03483497893268412
27,Train,0.037041116590526973
27,Validation,0.0352971340444955
28,Train,0.03702425084669481
28,Validation,0.034885319457812744
29,Train,0.037260208702222866
29,Validation,0.03494459187442606
30,Train,0.03756560029631311
30,Validation,0.03470332615754821
