Epoch,Events,Error
1,Train,0.4252163212407719
1,Validation,0.2885143648494374
2,Train,0.20935110307552598
2,Validation,0.18514502590352838
3,Train,0.14580447480759837
3,Validation,0.13219918378374793
4,Train,0.12164670584554022
4,Validation,0.1186033704064109
5,Train,0.10820831714028661
5,Validation,0.12150305712764914
6,Train,0.10119794563136318
6,Validation,0.150425908240405
7,Train,0.08611831043592909
7,Validation,0.07909902388399298
8,Train,0.08360251250930807
8,Validation,0.13506500829349866
9,Train,0.07673453319479119
9,Validation,0.11997753043066371
10,Train,0.06709686666727066
10,Validation,0.07138021290302277
11,Train,0.04953862531957301
11,Validation,0.0443198528479446
12,Train,0.03991885792294687
12,Validation,0.07772314683957533
13,Train,0.03602810017764568
13,Validation,0.033329839394851166
14,Train,0.034173018764704466
14,Validation,0.041320606050166214
15,Train,0.03220226840031418
15,Validation,0.031860660422932015
16,Train,0.030433151362971825
16,Validation,0.03222268396480517
17,Train,0.029045123141258955
17,Validation,0.025557548823681744
18,Train,0.026974505406211723
18,Validation,0.027888961136341095
19,Train,0.027773636477914723
19,Validation,0.03186913833699443
20,Train,0.025424342644824224
20,Validation,0.027541758323257618
21,Train,0.024234277619556946
21,Validation,0.02200506424362009
22,Train,0.02443794889206236
22,Validation,0.021833160722797566
23,Train,0.023522723381492226
23,Validation,0.021704494445161385
24,Train,0.023110584228892218
24,Validation,0.021407999606295067
25,Train,0.02455311653796922
25,Validation,0.021622732112353497
26,Train,0.02363512423736128
26,Validation,0.021581258116797966
27,Train,0.02401096551594409
27,Validation,0.021612956950610333
28,Train,0.0231786472722888
28,Validation,0.021202004599300297
29,Train,0.023116670887578617
29,Validation,0.020942319184541702
30,Train,0.023538222451778976
30,Validation,0.020936065099456093
