Epoch,Events,Error
1,Train,0.3589441515505314
2,Train,0.1534828031435609
3,Train,0.098709811642766
4,Train,0.07187357870861888
5,Train,0.07595006311312318
6,Train,0.05929036475718021
7,Train,0.04476286629214883
8,Train,0.047247707238420845
9,Train,0.03637581104412675
10,Train,0.04034054912626743
11,Train,0.023903954587876797
12,Train,0.016501893778331576
13,Train,0.014845992368645967
14,Train,0.013899610261432827
15,Train,0.0131261948030442
16,Train,0.01498675107723102
17,Train,0.011701227235607802
18,Train,0.01589554426027462
19,Train,0.0127079016296193
20,Train,0.011742049804888665
21,Train,0.012378274707589298
22,Train,0.010428291035350413
23,Train,0.011584568407852203
24,Train,0.009836715064011514
25,Train,0.010385437204968184
26,Train,0.010882134351413697
27,Train,0.011799292033538222
28,Train,0.01015463041840121
29,Train,0.009976140840444713
30,Train,0.010043453832622617
