Epoch,Events,Error
1,Train,0.3047241631895304
2,Train,0.13494256157428025
3,Train,0.08692040406167507
4,Train,0.06451212940737605
5,Train,0.05421818615868688
6,Train,0.04856223682872951
7,Train,0.04710063789971173
8,Train,0.04418202145025134
9,Train,0.030126284924335778
10,Train,0.031874761544168
11,Train,0.020745354355312884
12,Train,0.018204272794537246
13,Train,0.016570516349747776
14,Train,0.016384315281175076
15,Train,0.0161144504789263
16,Train,0.01749206930398941
17,Train,0.01482991527300328
18,Train,0.01519852124620229
19,Train,0.014113627886399627
20,Train,0.014646435226313769
21,Train,0.013591929501853884
22,Train,0.014188928017392754
23,Train,0.015289572393521666
24,Train,0.013433768111281098
25,Train,0.013275193423032761
26,Train,0.013839490921236574
27,Train,0.013398631592281163
28,Train,0.013449750724248588
29,Train,0.013526003994047641
30,Train,0.015371717675589026
