Epoch,Events,Error
1,Train,0.2634922389618375
1,Validation,0.12006281248547813
2,Train,0.09144314971159805
2,Validation,0.07738574187863957
3,Train,0.07275250376286832
3,Validation,0.13482522558082233
4,Train,0.0603874417191202
4,Validation,0.055020822042768654
5,Train,0.05745306975123557
5,Validation,0.0825044417923147
6,Train,0.04752766027707945
6,Validation,0.03635386597703804
7,Train,0.03458456098186699
7,Validation,0.027736317366361618
8,Train,0.03855168777094646
8,Validation,0.06647886098785834
9,Train,0.034607586027546364
9,Validation,0.025027080354365436
10,Train,0.030071206602521917
10,Validation,0.2058329230005091
11,Train,0.01951034494083036
11,Validation,0.017345096577297558
12,Train,0.019036359471184285
12,Validation,0.012475948442112316
13,Train,0.01604471643539992
13,Validation,0.012121000835164026
14,Train,0.01564687934958122
14,Validation,0.01185075735503977
15,Train,0.015989086823537946
15,Validation,0.012660112739963965
16,Train,0.0162936572027816
16,Validation,0.011627885936336084
17,Train,0.015767170454968105
17,Validation,0.011777209626002745
18,Train,0.014684906335208903
18,Validation,0.0119663200087168
19,Train,0.01574702728116377
19,Validation,0.015552100725471973
20,Train,0.016479937084527177
20,Validation,0.010886596092446283
21,Train,0.01510845302519473
21,Validation,0.010642497969621962
22,Train,0.014329777395522053
22,Validation,0.010314804501831532
23,Train,0.01410879148170352
23,Validation,0.010296478952196512
24,Train,0.013575608376413584
24,Validation,0.010453594763847914
25,Train,0.012922454075041142
25,Validation,0.010662793689830736
26,Train,0.013080712682990865
26,Validation,0.010304763235829094
27,Train,0.01369731248864396
27,Validation,0.010267451151528141
28,Train,0.012826957485892555
28,Validation,0.010157641700722954
29,Train,0.013675588331269946
29,Validation,0.010513687252321026
30,Train,0.01500081338665702
30,Validation,0.010138984684917059
