Epoch,Events,Error
1,Train,0.2183359031650153
1,Validation,0.11698716878890991
2,Train,0.0845186383548108
2,Validation,0.1264148842204701
3,Train,0.07410657346587289
3,Validation,0.07016812061721628
4,Train,0.05858430156314915
4,Validation,0.08770924061536789
5,Train,0.052108958109535954
5,Validation,0.05917345800183036
6,Train,0.047861873510886326
6,Validation,0.04188631000843915
7,Train,0.049187131226062775
7,Validation,0.04056878624991937
8,Train,0.038934836545112456
8,Validation,0.02949138544499874
9,Train,0.03151365759020502
9,Validation,0.02589430253614079
10,Train,0.03691762380979278
10,Validation,0.025160962715744972
11,Train,0.0234251699664376
11,Validation,0.0177621567113833
12,Train,0.02067455289546739
12,Validation,0.01691977104002779
13,Train,0.02223838969472457
13,Validation,0.016523356464776127
14,Train,0.01936011448163878
14,Validation,0.01594803719358011
15,Train,0.019331254869360815
15,Validation,0.015893789177591152
16,Train,0.019315122372724793
16,Validation,0.01567818842489611
17,Train,0.018579590261321176
17,Validation,0.015361549756066366
18,Train,0.02107391555116258
18,Validation,0.01585717804052613
19,Train,0.019305034350095826
19,Validation,0.017148902301083912
20,Train,0.017921828664839268
20,Validation,0.015010582283139229
21,Train,0.018040952082215386
21,Validation,0.01467005434361371
22,Train,0.017958708424967797
22,Validation,0.014639353294941511
23,Train,0.017664922739971767
23,Validation,0.01456184820695357
24,Train,0.017052594932134856
24,Validation,0.015304501507092606
25,Train,0.017516699788922615
25,Validation,0.014512202448465607
26,Train,0.017750831278548998
26,Validation,0.014542612839828838
27,Train,0.017361389473080635
27,Validation,0.014631277542899956
28,Train,0.017536275131119924
28,Validation,0.014526600441472097
29,Train,0.017893364377827806
29,Validation,0.014751878228377212
30,Train,0.017584146720103243
30,Validation,0.014486272311346098
