Epoch,Events,Error
1,Train,0.25587790831923485
1,Validation,0.1744934320449829
2,Train,0.09943016195161776
2,Validation,0.10344926877455278
3,Train,0.0790199718692086
3,Validation,0.11803118478168141
4,Train,0.08043078595603054
4,Validation,0.11545948074622588
5,Train,0.06827730473808268
5,Validation,0.06325017525391145
6,Train,0.06958812932399186
6,Validation,0.08338499882004478
7,Train,0.06145914703268896
7,Validation,0.059747256338596344
8,Train,0.0641208639876409
8,Validation,0.24787350811741568
9,Train,0.06078507869758389
9,Validation,0.07615602219646628
10,Train,0.050322674468837
10,Validation,0.06294123997742479
11,Train,0.04488039245320992
11,Validation,0.039743916216221725
12,Train,0.044073328291150654
12,Validation,0.03951349380341443
13,Train,0.0443132511255416
13,Validation,0.03909417343410579
14,Train,0.04359671177173203
14,Validation,0.039030964401635254
15,Train,0.044199160638857975
15,Validation,0.03860181908715855
16,Train,0.04167752806097269
16,Validation,0.03829699246720834
17,Train,0.042332381518049675
17,Validation,0.03820285099473866
18,Train,0.04305199982429093
18,Validation,0.03880500624125654
19,Train,0.04201638148250905
19,Validation,0.03832311047749086
20,Train,0.04261981035498055
20,Validation,0.03839833357117393
21,Train,0.04142068588936871
21,Validation,0.03760768337683244
22,Train,0.04117634883997115
22,Validation,0.03812916678461162
23,Train,0.04234593573280356
23,Validation,0.037766056981953705
24,Train,0.04198875997892835
24,Validation,0.037678259340199555
25,Train,0.04178483521735126
25,Validation,0.03768829764290289
26,Train,0.040863577191802586
26,Validation,0.037738128480586136
27,Train,0.04137115891684185
27,Validation,0.03760324892672626
28,Train,0.041027987375855446
28,Validation,0.03751230781728571
29,Train,0.04048557647249915
29,Validation,0.03751548007130623
30,Train,0.04231537590649995
30,Validation,0.037543909454887565
