Epoch,Events,Error
1,Train,0.2762657486918298
1,Validation,0.12495473975485022
2,Train,0.08416903645477512
2,Validation,0.07344106246124614
3,Train,0.06464036740362644
3,Validation,0.058665008368817245
4,Train,0.046009954319081524
4,Validation,0.03598681363192471
5,Train,0.030009060230275445
5,Validation,0.0799290890043432
6,Train,0.02694283091378483
6,Validation,0.01230407463894649
7,Train,0.02231515080414035
7,Validation,0.043878654864701355
8,Train,0.026829247786240143
8,Validation,0.033726821060885086
9,Train,0.022450027881528844
9,Validation,0.015454158864238045
10,Train,0.018650905080986293
10,Validation,0.013227610171518543
11,Train,0.011976483172144402
11,Validation,0.007805619600482963
12,Train,0.009960130058144305
12,Validation,0.00517038581892848
13,Train,0.009359238214198162
13,Validation,0.005777318580922755
14,Train,0.009295713929036125
14,Validation,0.005293520167469978
15,Train,0.010357465711422265
15,Validation,0.005759205076504837
16,Train,0.008573803839019754
16,Validation,0.005536514122716405
17,Train,0.008612778133035383
17,Validation,0.005256311629306187
18,Train,0.008014508247883483
18,Validation,0.008314417294141922
19,Train,0.007797141728753393
19,Validation,0.004298664587126536
20,Train,0.008093559818172997
20,Validation,0.004614845553243702
21,Train,0.007273202973671935
21,Validation,0.004119354723529382
22,Train,0.008146418861790815
22,Validation,0.004095649833536961
23,Train,0.007829867970113728
23,Validation,0.005240112839435989
24,Train,0.007501752232201397
24,Validation,0.00447897519916296
25,Train,0.007968765530015597
25,Validation,0.004028493072837591
26,Train,0.006588852768552236
26,Validation,0.004014367893846197
27,Train,0.008718205732293427
27,Validation,0.004654435398565097
28,Train,0.006682318640576506
28,Validation,0.0040367587511851025
29,Train,0.007463049704462967
29,Validation,0.004066195338964462
30,Train,0.006642057803798129
30,Validation,0.004064250187101689
