Epoch,Events,Error
1,Train,0.28125571578063746
1,Validation,0.1361894512718374
2,Train,0.08811078186739575
2,Validation,0.11646724560044029
3,Train,0.05537033241919496
3,Validation,0.0634838379919529
4,Train,0.05657127381048419
4,Validation,0.08080729977651076
5,Train,0.058835032396018505
5,Validation,0.042795196514238014
6,Train,0.05127088454636661
6,Validation,0.04501452601768754
7,Train,0.04574887285178358
7,Validation,0.03981245613910935
8,Train,0.03307973055846312
8,Validation,0.023144566199996254
9,Train,0.030208841812881557
9,Validation,0.018134168349206448
10,Train,0.024763139938427645
10,Validation,0.07195396450432864
11,Train,0.01574155178175054
11,Validation,0.015060263008556583
12,Train,0.013706995428285816
12,Validation,0.010061993686990305
13,Train,0.015066403810950842
13,Validation,0.015008771792054176
14,Train,0.014619259798729961
14,Validation,0.01117247427729043
15,Train,0.014002369716763496
15,Validation,0.010355264456434683
16,Train,0.01373235783963041
16,Validation,0.00952570919286121
17,Train,0.013757087544284084
17,Validation,0.008983455005694519
18,Train,0.013460882960564712
18,Validation,0.009043992243029854
19,Train,0.013049832143058831
19,Validation,0.00853969156742096
20,Train,0.01153487409465015
20,Validation,0.008394922045144167
21,Train,0.012140038719570095
21,Validation,0.008354266258803282
22,Train,0.01101523347791623
22,Validation,0.008354101541706106
23,Train,0.01067641991275278
23,Validation,0.008222451856867834
24,Train,0.011276674435727975
24,Validation,0.008104814639823004
25,Train,0.011815753342075781
25,Validation,0.008111171297390352
26,Train,0.011325670099309222
26,Validation,0.008234776895154606
27,Train,0.012173902116377245
27,Validation,0.008104099553417076
28,Train,0.012126722140237689
28,Validation,0.008920460346747528
29,Train,0.01189702019010755
29,Validation,0.008191996677355333
30,Train,0.0125374499052255
30,Validation,0.008039428513835777
