Epoch,Events,Error
1,Train,0.21899192272262138
1,Validation,0.12963717363097452
2,Train,0.09249017032032664
2,Validation,0.097982795401053
3,Train,0.0811533582481471
3,Validation,0.0715776878324422
4,Train,0.06629315408116038
4,Validation,0.05698214572939006
5,Train,0.06252688592807813
5,Validation,0.07436557791449806
6,Train,0.06600495681843975
6,Validation,0.08117224817926233
7,Train,0.06165455451065844
7,Validation,0.052665102210911835
8,Train,0.05115727301348339
8,Validation,0.045527814464135605
9,Train,0.05289647753604434
9,Validation,0.042185325852849266
10,Train,0.04330932628363371
10,Validation,0.07520682838830081
11,Train,0.0347885483537208
11,Validation,0.02963488616726615
12,Train,0.032223434737798845
12,Validation,0.02800096402114088
13,Train,0.03158312345939604
13,Validation,0.03357256203889847
14,Train,0.03157340125604109
14,Validation,0.02632121386175806
15,Train,0.029395566279576582
15,Validation,0.025012890554287216
16,Train,0.02836598070677031
16,Validation,0.023887324570254845
17,Train,0.027155607176775284
17,Validation,0.02298497036099434
18,Train,0.027198023670776325
18,Validation,0.024379279972477394
19,Train,0.025974860838191074
19,Validation,0.021162173456766388
20,Train,0.02530435062098232
20,Validation,0.020474112846634605
21,Train,0.024019767403263937
21,Validation,0.02015692452815446
22,Train,0.02385339555753903
22,Validation,0.02009723758832975
23,Train,0.024226814042776823
23,Validation,0.020390728996558624
24,Train,0.02407786368646405
24,Validation,0.019842910834334114
25,Train,0.023322545372965662
25,Validation,0.01989383301274343
26,Train,0.024337997829372234
26,Validation,0.01974903114817359
27,Train,0.024344996252859182
27,Validation,0.02000851776789535
28,Train,0.02359330535612323
28,Validation,0.01963595673441887
29,Train,0.02249176740985025
29,Validation,0.020100249485536056
30,Train,0.022295502353120934
30,Validation,0.019431440667672592
