Epoch,Events,Error
1,Train,0.2562061052092097
1,Validation,0.12140551954507828
2,Train,0.09704053808342326
2,Validation,0.07837497713890942
3,Train,0.07200884675099091
3,Validation,0.05596152218905362
4,Train,0.05414890379390933
4,Validation,0.0815320150418715
5,Train,0.06040543470193039
5,Validation,0.04604202237996188
6,Train,0.05173366152766076
6,Validation,0.041246923872015694
7,Train,0.049282482232559814
7,Validation,0.050289654596285385
8,Train,0.03958273416554386
8,Validation,0.023887670175595718
9,Train,0.034403122453527016
9,Validation,0.025132965804501015
10,Train,0.027011230841956356
10,Validation,0.05204812572761015
11,Train,0.02150245751677589
11,Validation,0.01668661358681592
12,Train,0.0194100238467482
12,Validation,0.01667816708372398
13,Train,0.0197877867824652
13,Validation,0.014618075283413584
14,Train,0.018065832491794772
14,Validation,0.014096681705930016
15,Train,0.0177447733850303
15,Validation,0.014136598614806479
16,Train,0.01741975725797767
16,Validation,0.013124486262148077
17,Train,0.016766918759623713
17,Validation,0.012833795848895203
18,Train,0.01678142067976296
18,Validation,0.012671782804483717
19,Train,0.015993304635313423
19,Validation,0.012505740435286001
20,Train,0.016142067139629613
20,Validation,0.01232095824723894
21,Train,0.016525319946760483
21,Validation,0.012455423785881563
22,Train,0.015133737290108746
22,Validation,0.011880854144692421
23,Train,0.016906370789828627
23,Validation,0.0117619311098348
24,Train,0.015125288733873855
24,Validation,0.011702072129330852
25,Train,0.015727347630838103
25,Validation,0.011698223142461344
26,Train,0.015938824508339167
26,Validation,0.011957391165196896
27,Train,0.015314577422528104
27,Validation,0.011792290617119183
28,Train,0.01449944622899321
28,Validation,0.011593281122093851
29,Train,0.015605667140334845
29,Validation,0.011696990071372553
30,Train,0.016456997678191823
30,Validation,0.011675859716805544
