Epoch,Events,Error
1,Train,0.2646829148923809
1,Validation,0.13580825857140802
2,Train,0.09554512036794965
2,Validation,0.09947081384333697
3,Train,0.06884116425432941
3,Validation,0.07463865862651305
4,Train,0.048463837074285206
4,Validation,0.033707610754804176
5,Train,0.043629338118163025
5,Validation,0.03453764183954759
6,Train,0.037159806159748274
6,Validation,0.1897176138379357
7,Train,0.03489424173974178
7,Validation,0.02597510645335371
8,Train,0.03206654798916795
8,Validation,0.03253662840209224
9,Train,0.031884471589530054
9,Validation,0.03224814886396581
10,Train,0.029183181934058666
10,Validation,0.03160945359956135
11,Train,0.016544957031411203
11,Validation,0.009382302110845392
12,Train,0.013617340454154393
12,Validation,0.00858502784235911
13,Train,0.012767358217388391
13,Validation,0.008767404508861628
14,Train,0.014703844631598755
14,Validation,0.008481591685929081
15,Train,0.012917413281022826
15,Validation,0.00832289465787736
16,Train,0.01239055869254199
16,Validation,0.008609779009764845
17,Train,0.013019522387449715
17,Validation,0.011855743317441507
18,Train,0.012467111048119312
18,Validation,0.007348116529597478
19,Train,0.011328235289759257
19,Validation,0.007781015793708238
20,Train,0.01114749981471422
20,Validation,0.007339226335964419
21,Train,0.010403810947371478
21,Validation,0.006799827118150212
22,Train,0.011138749975626442
22,Validation,0.006947738499465314
23,Train,0.010455223001455042
23,Validation,0.007011230230670084
24,Train,0.010998956372284076
24,Validation,0.007053253325549039
25,Train,0.010785686582411554
25,Validation,0.006761537610807202
26,Train,0.011125368013216013
26,Validation,0.007447102615101771
27,Train,0.010939355473965406
27,Validation,0.006729108831760558
28,Train,0.010824687165123496
28,Validation,0.0068597827868705444
29,Train,0.01010911036494442
29,Validation,0.00676565786654299
30,Train,0.010758071566339244
30,Validation,0.006750019605864178
