Epoch,Events,Error
1,Train,0.3035364984111352
1,Validation,0.14871778271415018
2,Train,0.10286670855500481
2,Validation,0.07782696932554245
3,Train,0.06268429900096222
3,Validation,0.04628178680484945
4,Train,0.04385338486595587
4,Validation,0.03717447580261664
5,Train,0.041279518087817865
5,Validation,0.13251474499702454
6,Train,0.03504949113862081
6,Validation,0.0742736973545768
7,Train,0.027263985481113195
7,Validation,0.025655332614075054
8,Train,0.024060189004310152
8,Validation,0.10392554713921114
9,Train,0.02127602279440246
9,Validation,0.030441686680371113
10,Train,0.025145529219034044
10,Validation,0.03809639134190299
11,Train,0.01658007331107828
11,Validation,0.010674217377196659
12,Train,0.011363571827215228
12,Validation,0.009119310331615534
13,Train,0.010123123351315206
13,Validation,0.007488958833908493
14,Train,0.010693260838954964
14,Validation,0.006722998382015662
15,Train,0.009264351704835215
15,Validation,0.006397337017750198
16,Train,0.00881482235325331
16,Validation,0.006338359618728811
17,Train,0.009691165601411327
17,Validation,0.007304976101626049
18,Train,0.009050404631786725
18,Validation,0.006037368650802157
19,Train,0.009185512592508034
19,Validation,0.005814512429589575
20,Train,0.010584197493947366
20,Validation,0.005634742619639093
21,Train,0.009097991976886988
21,Validation,0.005174543750895696
22,Train,0.009421790844168176
22,Validation,0.005799966017630967
23,Train,0.009096880379894918
23,Validation,0.005231449295851317
24,Train,0.008920921065675264
24,Validation,0.005179730286313729
25,Train,0.008777701687491075
25,Validation,0.005379481241106987
26,Train,0.00851002750410275
26,Validation,0.005355377554554831
27,Train,0.009138096748343245
27,Validation,0.005306140435012904
28,Train,0.007929770868610252
28,Validation,0.005091465289958499
29,Train,0.007815140659328212
29,Validation,0.005201249637387015
30,Train,0.008817286918532442
30,Validation,0.005238045303320343
