Epoch,Events,Error
1,Train,0.26423170417547226
1,Validation,0.13435904343019833
2,Train,0.091801218688488
2,Validation,0.15014868839220566
3,Train,0.07242164760828018
3,Validation,0.061182715676047585
4,Train,0.052384520542215214
4,Validation,0.13382708890871567
5,Train,0.05228813610632311
5,Validation,0.043814561583779076
6,Train,0.04744986686008898
6,Validation,0.03651572594588453
7,Train,0.036088077309118075
7,Validation,0.02634494717825543
8,Train,0.031855234495279466
8,Validation,0.020154680040749638
9,Train,0.02788527932187373
9,Validation,0.03128263997760686
10,Train,0.029762969521636314
10,Validation,0.028284862637519836
11,Train,0.021345884052359244
11,Validation,0.014274886893955145
12,Train,0.018014759333296257
12,Validation,0.014101488261737606
13,Train,0.01650025718845427
13,Validation,0.013234572485089302
14,Train,0.016943963392722337
14,Validation,0.014057324691252275
15,Train,0.01646114075133069
15,Validation,0.012856281955133785
16,Train,0.016872489147565582
16,Validation,0.01233884853056886
17,Train,0.017479318278757008
17,Validation,0.012205529026687145
18,Train,0.01834649632854218
18,Validation,0.012025597759268501
19,Train,0.015457114310596477
19,Validation,0.011414634402502667
20,Train,0.014611848312514749
20,Validation,0.01106078236956488
21,Train,0.014719950522042134
21,Validation,0.010926010595126585
22,Train,0.014456162737174467
22,Validation,0.010853619230064478
23,Train,0.015397745671428063
23,Validation,0.011070469563657587
24,Train,0.014316493518311869
24,Validation,0.010924767618152227
25,Train,0.015190210405059835
25,Validation,0.01094393753869967
26,Train,0.015791931358928032
26,Validation,0.010997983542355623
27,Train,0.013990107458084822
27,Validation,0.010794911194931377
28,Train,0.014253456780517643
28,Validation,0.011256494136019186
29,Train,0.013867793393067339
29,Validation,0.010956086726351217
30,Train,0.014262303985147313
30,Validation,0.010731085880913517
