Epoch,Events,Error
1,Train,0.2625674298879775
1,Validation,0.12795994701710614
2,Train,0.08901318645274098
2,Validation,0.086524213579568
3,Train,0.07338094313374975
3,Validation,0.10002991218458522
4,Train,0.05565045630051331
4,Validation,0.05041766471483491
5,Train,0.044143315235322174
5,Validation,0.09092562307010997
6,Train,0.04446690415286205
6,Validation,0.03165534003214403
7,Train,0.03920522954484278
7,Validation,0.029438517479733986
8,Train,0.02549743053334003
8,Validation,0.0635346221652898
9,Train,0.03381823896515099
9,Validation,0.03544549457728863
10,Train,0.025116455804725938
10,Validation,0.030432047322392464
11,Train,0.014333812160078774
11,Validation,0.008972199295054783
12,Train,0.013815740948881616
12,Validation,0.008314756337891926
13,Train,0.012946346520700237
13,Validation,0.009139247407967394
14,Train,0.013010585955767468
14,Validation,0.008237737357955088
15,Train,0.012672673582776704
15,Validation,0.00837740217420188
16,Train,0.0128512217938392
16,Validation,0.009045904163609852
17,Train,0.01188792030073025
17,Validation,0.008243953851474957
18,Train,0.012306226428005506
18,Validation,0.007952916859225794
19,Train,0.01122423631816425
19,Validation,0.008640595754100517
20,Train,0.011790758453902195
20,Validation,0.0073730595917864275
21,Train,0.010634331000884149
21,Validation,0.006871392484754324
22,Train,0.010379442945122719
22,Validation,0.006698790725997903
23,Train,0.010606463913890448
23,Validation,0.007176140365614133
24,Train,0.011123836474408481
24,Validation,0.007403731473128904
25,Train,0.010105202567170967
25,Validation,0.006791676267642866
26,Train,0.010889564778401771
26,Validation,0.007179151627827774
27,Train,0.010850845275192776
27,Validation,0.006648805500431495
28,Train,0.010395321222445504
28,Validation,0.006913164757530798
29,Train,0.0109856115357781
29,Validation,0.006735832557420839
30,Train,0.010826617352325808
30,Validation,0.006645447066561742
