Epoch,Events,Error
1,Train,0.2566612540659579
1,Validation,0.15734084763310172
2,Train,0.0873330624096773
2,Validation,0.13376701826399023
3,Train,0.06097308944233439
3,Validation,0.048501750962300735
4,Train,0.046965414615855974
4,Validation,0.0756019577383995
5,Train,0.04430564323609525
5,Validation,0.02236406064846299
6,Train,0.042316482148387215
6,Validation,0.08438845046541908
7,Train,0.02924170956777578
7,Validation,0.020043463361534206
8,Train,0.03516859273341569
8,Validation,0.052695699374784126
9,Train,0.026785395404493265
9,Validation,0.01578755642880093
10,Train,0.01871640372767367
10,Validation,0.0681432383981618
11,Train,0.01660485341298309
11,Validation,0.007315110288221727
12,Train,0.010820371691476215
12,Validation,0.0069942747835408554
13,Train,0.010170721438374709
13,Validation,0.007240341764620759
14,Train,0.009831381104463204
14,Validation,0.006638029590249062
15,Train,0.010195710347034037
15,Validation,0.006132279522716999
16,Train,0.010689635507085106
16,Validation,0.006074989934197881
17,Train,0.0094975306737152
17,Validation,0.006895207207311283
18,Train,0.011091618216596544
18,Validation,0.006651905746283856
19,Train,0.009123938846063207
19,Validation,0.005520246922969818
20,Train,0.008350654886188831
20,Validation,0.00560137637975541
21,Train,0.00882144724230536
21,Validation,0.005387360441752456
22,Train,0.008468812617303973
22,Validation,0.005431875501844016
23,Train,0.00782622010658749
23,Validation,0.005345228805460713
24,Train,0.009483358293602412
24,Validation,0.005420116792348298
25,Train,0.00959082063160498
25,Validation,0.005776068407364867
26,Train,0.009088954020460898
26,Validation,0.005670485933395949
27,Train,0.0103466895789924
27,Validation,0.005496053406122056
28,Train,0.009536697307008912
28,Validation,0.006303283639929511
29,Train,0.00881049517457458
29,Validation,0.005358658349988135
30,Train,0.008729744924825023
30,Validation,0.005394266791303049
