Epoch,Events,Error
1,Train,0.28906088694930077
1,Validation,0.1603203984824094
2,Train,0.09723283545198766
2,Validation,0.0758252509615638
3,Train,0.06377800858833572
3,Validation,0.04923544417728077
4,Train,0.05253335444087332
4,Validation,0.058168216862461784
5,Train,0.046210786497051064
5,Validation,0.052729624916206703
6,Train,0.03604314785281366
6,Validation,0.02643180452287197
7,Train,0.03571401866660877
7,Validation,0.06103739955208518
8,Train,0.02843679894100536
8,Validation,0.02025831389156255
9,Train,0.02536367224952714
9,Validation,0.013718535954302008
10,Train,0.022697643969546665
10,Validation,0.0323504912243648
11,Train,0.012822271091863513
11,Validation,0.007041632240130143
12,Train,0.010936067545447837
12,Validation,0.007709157187491655
13,Train,0.01095142755234106
13,Validation,0.006429404443637891
14,Train,0.011353849041783675
14,Validation,0.007000047120858322
15,Train,0.010643190968866375
15,Validation,0.00664923678744923
16,Train,0.01152595386586406
16,Validation,0.007129069502380761
17,Train,0.010410909265787765
17,Validation,0.006076803896576166
18,Train,0.009836878087794916
18,Validation,0.007080770055340095
19,Train,0.011067978550933978
19,Validation,0.0055784623731266365
20,Train,0.008374791444194589
20,Validation,0.005571449302475561
21,Train,0.010683560923842544
21,Validation,0.005226933651349761
22,Train,0.008151597311635587
22,Validation,0.005264615470712835
23,Train,0.009090947146019475
23,Validation,0.005191369786519896
24,Train,0.00826696628196673
24,Validation,0.0055620706724849615
25,Train,0.008202750172296708
25,Validation,0.005246100396933881
26,Train,0.00840414241379635
26,Validation,0.005149786021899094
27,Train,0.008602210913192142
27,Validation,0.00515415815805847
28,Train,0.009693437012505125
28,Validation,0.005449321586638689
29,Train,0.008240015880966728
29,Validation,0.0054640816524624825
30,Train,0.008164418543773618
30,Validation,0.0053055931136689405
