Epoch,Events,Error
1,Train,0.27572492916475644
1,Validation,0.13898919455029748
2,Train,0.10060950707305562
2,Validation,0.08100952072577043
3,Train,0.06353297059170225
3,Validation,0.06897884539582512
4,Train,0.05515559661117467
4,Validation,0.05003111572428183
5,Train,0.046114868399771775
5,Validation,0.04082991419868036
6,Train,0.03971781018613414
6,Validation,0.0503939725458622
7,Train,0.03335280322723768
7,Validation,0.027189589698206295
8,Train,0.02629348614507101
8,Validation,0.13690471242774616
9,Train,0.02212311170825904
9,Validation,0.15110568431290713
10,Train,0.018275233070281418
10,Validation,0.013942441903054714
11,Train,0.011434832153926518
11,Validation,0.007620914204215462
12,Train,0.01095324785406278
12,Validation,0.0067584112879227505
13,Train,0.010400834683836862
13,Validation,0.0067022273909639225
14,Train,0.010266119995239105
14,Validation,0.007466941013593565
15,Train,0.010243790107779205
15,Validation,0.007015521426431157
16,Train,0.010965939124368808
16,Validation,0.008487310768528418
17,Train,0.010424678118645468
17,Validation,0.006427995437248187
18,Train,0.010909729139794681
18,Validation,0.013093487698246132
19,Train,0.009965421208603815
19,Validation,0.00609886912967671
20,Train,0.008413993658243933
20,Validation,0.006087728437374939
21,Train,0.009278761402873153
21,Validation,0.006064663598821921
22,Train,0.009000158307819882
22,Validation,0.005924102384597063
23,Train,0.008933484469625082
23,Validation,0.006291354879398237
24,Train,0.009324755911207334
24,Validation,0.005986846644770016
25,Train,0.008475511080839417
25,Validation,0.005983207459476861
26,Train,0.008177397243509238
26,Validation,0.00611839879473502
27,Train,0.008296599992635574
27,Validation,0.00593094074759971
28,Train,0.009400436358357018
28,Validation,0.005911033134907484
29,Train,0.008916605602611195
29,Validation,0.005944661076434634
30,Train,0.008607073380103842
30,Validation,0.006361738270656629
