Epoch,Events,Error
1,Train,0.2431385014206171
1,Validation,0.1170331293886358
2,Train,0.08339130057191307
2,Validation,0.06069559874859723
3,Train,0.05146035281094638
3,Validation,0.03871618854728612
4,Train,0.03962522410702976
4,Validation,0.11412445929917422
5,Train,0.04159752330319448
5,Validation,0.053465871648354965
6,Train,0.03914383439008485
6,Validation,0.032876491377299484
7,Train,0.03389663570983843
7,Validation,0.023422248153523964
8,Train,0.030393002745272082
8,Validation,0.17507981847633014
9,Train,0.029319200389595193
9,Validation,0.013321926139972427
10,Train,0.019729351497847925
10,Validation,0.11600030890919945
11,Train,0.011498312233015895
11,Validation,0.006732253357768059
12,Train,0.009791607651012864
12,Validation,0.005264843517745083
13,Train,0.00983169034589082
13,Validation,0.005872410976073958
14,Train,0.00889431180390106
14,Validation,0.006687823598357764
15,Train,0.008999758241274818
15,Validation,0.005364247809418223
16,Train,0.01010091566819359
16,Validation,0.0054155179638076915
17,Train,0.008779497266831722
17,Validation,0.00486029875041409
18,Train,0.009101152081381191
18,Validation,0.005729547193781896
19,Train,0.007938183992254462
19,Validation,0.004366814624518156
20,Train,0.008883904750374231
20,Validation,0.004249360031363639
21,Train,0.009432079312814907
21,Validation,0.004171268950978463
22,Train,0.007084236094008454
22,Validation,0.0037642502522265368
23,Train,0.0076341209933161736
23,Validation,0.0037882883017036047
24,Train,0.006439625740643929
24,Validation,0.0038430195894430985
25,Train,0.007276711107062345
25,Validation,0.0036881322422149506
26,Train,0.007814434706233442
26,Validation,0.004227675180035559
27,Train,0.00960475008469075
27,Validation,0.00407800611785867
28,Train,0.006648793763650412
28,Validation,0.0036810168530792
29,Train,0.007536849652586336
29,Validation,0.0038278788878497753
30,Train,0.007392792570912702
30,Validation,0.004423510791225867
