Epoch,Events,Error
1,Train,0.35071733184158804
2,Train,0.18446460030972958
3,Train,0.14375752825289964
4,Train,0.11520199347287416
5,Train,0.09114291365258395
6,Train,0.06891864459030331
7,Train,0.06655307025648653
8,Train,0.06362572573125362
9,Train,0.06491307895630598
10,Train,0.06406235080212355
11,Train,0.038180006528273226
12,Train,0.033589807944372295
13,Train,0.03125521612819284
14,Train,0.027558136149309576
15,Train,0.026338171726092697
16,Train,0.026051639136858283
17,Train,0.023547656554728746
18,Train,0.02466210201382637
19,Train,0.02397563320118934
20,Train,0.02409888496622443
21,Train,0.020539239584468304
22,Train,0.020988362899515778
23,Train,0.02006440460681915
24,Train,0.018900389689952134
25,Train,0.02009576102718711
26,Train,0.019727000128477813
27,Train,0.019592787534929813
28,Train,0.019045169663149862
29,Train,0.020114512415602803
30,Train,0.020628492860123516
