Epoch,Events,Error
1,Train,0.34796958398073913
2,Train,0.19019338935613633
3,Train,0.15277447504922748
4,Train,0.11771749882027507
5,Train,0.11444435268640518
6,Train,0.09117063200101257
7,Train,0.07308384291827678
8,Train,0.05883279074914753
9,Train,0.06279475525952875
10,Train,0.05074567785486579
11,Train,0.03164827274158597
12,Train,0.03276550292503089
13,Train,0.028877058741636576
14,Train,0.028279997082427143
15,Train,0.027191266836598515
16,Train,0.025825843797065318
17,Train,0.025049536651931704
18,Train,0.02404723302461207
19,Train,0.02728774044662714
20,Train,0.0240968364989385
21,Train,0.023533153301104903
22,Train,0.022257465845905246
23,Train,0.022965486044995487
24,Train,0.023458662698976694
25,Train,0.022812501224689186
26,Train,0.02244276269339025
27,Train,0.02272710108663887
28,Train,0.022197771538048982
29,Train,0.023674882808700205
30,Train,0.022764886054210363
