Epoch,Events,Error
1,Train,0.3224451471120119
2,Train,0.17436661720275878
3,Train,0.1325530707836151
4,Train,0.10347314560785889
5,Train,0.08384279287420213
6,Train,0.07236604122444987
7,Train,0.06263954872265458
8,Train,0.0636038857512176
9,Train,0.05065995641052723
10,Train,0.05038353677373379
11,Train,0.03214550819247961
12,Train,0.026803273195400833
13,Train,0.02311148087028414
14,Train,0.022847659548278897
15,Train,0.02291697309119627
16,Train,0.020963177271187305
17,Train,0.021702321735210715
18,Train,0.020170825347304345
19,Train,0.018661319359671323
20,Train,0.01764220406766981
21,Train,0.01705472666071728
22,Train,0.016660006274469195
23,Train,0.016240779194049537
24,Train,0.016841166419908404
25,Train,0.016087088093627244
26,Train,0.01647130761994049
27,Train,0.01623538825660944
28,Train,0.015408255625516176
29,Train,0.01615392412059009
30,Train,0.01615036972798407
