Epoch,Events,Error
1,Train,0.34269284389235755
2,Train,0.12993811111558567
3,Train,0.09486661316318945
4,Train,0.07512093423442408
5,Train,0.05864657454869964
6,Train,0.058054842258041556
7,Train,0.04016147662292827
8,Train,0.0321368466724049
9,Train,0.02982591451569037
10,Train,0.03370866623114456
11,Train,0.021426476775245232
12,Train,0.020227259295907886
13,Train,0.01866937716576186
14,Train,0.01793216573582454
15,Train,0.01713402963836085
16,Train,0.0178015865216201
17,Train,0.01654755671254613
18,Train,0.018545676598494702
19,Train,0.015932658382437445
20,Train,0.018168780834160066
21,Train,0.01704992680725726
22,Train,0.017046830091964116
23,Train,0.016580805453387172
24,Train,0.016045521369034595
25,Train,0.01585862065919421
26,Train,0.017344146865335378
27,Train,0.016472316905856134
28,Train,0.01660399025475437
29,Train,0.015957373025065117
30,Train,0.015919676710936158
