Epoch,Events,Error
1,Train,0.553316501279672
1,Validation,0.4530242681503296
2,Train,0.33476562798023224
2,Validation,0.29414208730061847
3,Train,0.21579135581851006
3,Validation,0.21494644383589426
4,Train,0.17005911593635878
4,Validation,0.1649906486272812
5,Train,0.13818372786045074
5,Validation,0.13484026491641998
6,Train,0.11655519343912601
6,Validation,0.12243027736743291
7,Train,0.10568429778019588
7,Validation,0.10748084882895152
8,Train,0.0981677317370971
8,Validation,0.09431781868139903
9,Train,0.08968901820480824
9,Validation,0.11268193523089091
10,Train,0.08381844374040763
10,Validation,0.08244257668654124
11,Train,0.07588040890793006
11,Validation,0.07390161852041881
12,Train,0.07273832894861698
12,Validation,0.07207029312849045
13,Train,0.07176987081766129
13,Validation,0.07019510120153427
14,Train,0.0708001193900903
14,Validation,0.06931647409995396
15,Train,0.06950464968880017
15,Validation,0.0680274764696757
16,Train,0.06821452888349692
16,Validation,0.06670675178368886
17,Train,0.06715618850042422
17,Validation,0.06553495675325394
18,Train,0.06608828095098336
18,Validation,0.06500911960999171
19,Train,0.06529976893216372
19,Validation,0.06458920985460281
20,Train,0.06392500425378482
20,Validation,0.06320705140630405
21,Train,0.06366171563665073
21,Validation,0.062181139985720314
22,Train,0.06307980790734291
22,Validation,0.06205236166715622
23,Train,0.062378475752969585
23,Validation,0.061859630048274994
24,Train,0.06272947912414868
24,Validation,0.06175262977679571
25,Train,0.06251207149277131
25,Validation,0.061727457990249
26,Train,0.06313948892056942
26,Validation,0.06147650753458341
27,Train,0.06220594731469949
27,Validation,0.0613630178074042
28,Train,0.06252438481897116
28,Validation,0.061315311739842095
29,Train,0.061804731376469135
29,Validation,0.06122618913650513
30,Train,0.06210825499147177
30,Validation,0.061192495127518974
