Epoch,Events,Error
1,Train,0.4590851664543152
1,Validation,0.343536913394928
2,Train,0.2877017632126808
2,Validation,0.2585870822270711
3,Train,0.22491260866324106
3,Validation,0.2167624533176422
4,Train,0.1866768610974153
4,Validation,0.1826480825742086
5,Train,0.15813335652152696
5,Validation,0.16485349337259927
6,Train,0.13485845675071081
6,Validation,0.1361986150344213
7,Train,0.12120188772678375
7,Validation,0.12526406596104303
8,Train,0.1148711076627175
8,Validation,0.11726449678341548
9,Train,0.10528623623152573
9,Validation,0.10985209544499715
10,Train,0.09743822986880939
10,Validation,0.09697498132785161
11,Train,0.09166443906724453
11,Validation,0.09135662019252777
12,Train,0.09033334006865819
12,Validation,0.08757411688566208
13,Train,0.08905970739821593
13,Validation,0.08555753777424495
14,Train,0.0877026046315829
14,Validation,0.08454396078983943
15,Train,0.0868962009747823
15,Validation,0.08344995975494385
16,Train,0.0857274526109298
16,Validation,0.08344667156537373
17,Train,0.08495359060664971
17,Validation,0.08238386859496434
18,Train,0.08394669058422248
18,Validation,0.08069366961717606
19,Train,0.0833158182601134
19,Validation,0.07991321881612141
20,Train,0.08183117645482223
20,Validation,0.07833927124738693
21,Train,0.08134385136266549
21,Validation,0.07783688604831696
22,Train,0.0805821909258763
22,Validation,0.07760404050350189
23,Train,0.08050204006334145
23,Validation,0.0773661658167839
24,Train,0.08054462820291519
24,Validation,0.0773019368449847
25,Train,0.08021035107473533
25,Validation,0.07724821070830028
26,Train,0.08048287158211072
26,Validation,0.07693248738845189
27,Train,0.08022548506657283
27,Validation,0.07688753306865692
28,Train,0.08016101643443108
28,Validation,0.0768123318751653
29,Train,0.08009270702799161
29,Validation,0.07671070098876953
30,Train,0.07998028583824635
30,Validation,0.0767932857076327
