Epoch,Events,Error
1,Train,0.2821521211754192
2,Train,0.11700383560224013
3,Train,0.08873743414878846
4,Train,0.06920620778744871
5,Train,0.051476569033481856
6,Train,0.04233140268109061
7,Train,0.03795214810154655
8,Train,0.02922375544228337
9,Train,0.022002571702680804
10,Train,0.02163558339869434
11,Train,0.013443729501556267
12,Train,0.012247138673608953
13,Train,0.0118733057921583
14,Train,0.011433877499604768
15,Train,0.01240947540341453
16,Train,0.011709434081884948
17,Train,0.01000712239606814
18,Train,0.010959535261446779
19,Train,0.01033618976785378
20,Train,0.01109907136891376
21,Train,0.009740406037731604
22,Train,0.009541279407726092
23,Train,0.009876636644317345
24,Train,0.0101271348497407
25,Train,0.009364450418136336
26,Train,0.00970629272474484
27,Train,0.010481457733972506
28,Train,0.009392370520667596
29,Train,0.009670259981331501
30,Train,0.01033970331773162
