Epoch,Events,Error
1,Train,0.2983561494133689
2,Train,0.1128439190712842
3,Train,0.08900827399709008
4,Train,0.06788405505093661
5,Train,0.05417074432427233
6,Train,0.04173512655225667
7,Train,0.036282872747291216
8,Train,0.029924995892427184
9,Train,0.026416892592202534
10,Train,0.026060500978068873
11,Train,0.019195747223090042
12,Train,0.017128329910337924
13,Train,0.016566459953107616
14,Train,0.01712914944033731
15,Train,0.015339989113536748
16,Train,0.015596293793483214
17,Train,0.015290023742074317
18,Train,0.01601085105741566
19,Train,0.014271196452054111
20,Train,0.01380047821863131
21,Train,0.013305000520565293
22,Train,0.013632966036146337
23,Train,0.01436243834481998
24,Train,0.0136660587889227
25,Train,0.013963548110967334
26,Train,0.013953415473753755
27,Train,0.013516430048780007
28,Train,0.013589580611071803
29,Train,0.014146016351878643
30,Train,0.013999823430045084
