Epoch,Events,Error
1,Train,0.5428744778037071
1,Validation,0.46565810839335126
2,Train,0.33735155314207077
2,Validation,0.29282358288764954
3,Train,0.2330170435210069
3,Validation,0.23053519427776337
4,Train,0.18246114750703177
4,Validation,0.18063745399316153
5,Train,0.15455679595470428
5,Validation,0.1523005018631617
6,Train,0.13312508227924505
6,Validation,0.1300941457351049
7,Train,0.12092612000803153
7,Validation,0.11755721767743428
8,Train,0.11048345516125362
8,Validation,0.10853320360183716
9,Train,0.10217720828950405
9,Validation,0.10086894283692042
10,Train,0.09535210145016511
10,Validation,0.09863042334715526
11,Train,0.08804236600796382
11,Validation,0.08762076000372569
12,Train,0.08564122021198273
12,Validation,0.08534948031107585
13,Train,0.08406740116576354
13,Validation,0.08429491519927979
14,Train,0.08320957918961842
14,Validation,0.08314798772335052
15,Train,0.08262748333315055
15,Validation,0.08199531584978104
16,Train,0.0809349212795496
16,Validation,0.08152632663647334
17,Train,0.08079636407395203
17,Validation,0.0804673433303833
18,Train,0.07937361299991608
18,Validation,0.07937087366978328
19,Train,0.07868554691473643
19,Validation,0.07969677944978078
20,Train,0.07785678716997306
20,Validation,0.07795456051826477
21,Train,0.07727065309882164
21,Validation,0.07708292454481125
22,Train,0.07711440076430638
22,Validation,0.07699247201283772
23,Train,0.07702065942188104
23,Validation,0.0770184298356374
24,Train,0.0770801870773236
24,Validation,0.07683813323577245
25,Train,0.0768866315484047
25,Validation,0.07678975413242976
26,Train,0.0765484490742286
26,Validation,0.07675409317016602
27,Train,0.07631381042301655
27,Validation,0.07642223685979843
28,Train,0.0766233919809262
28,Validation,0.07654456545909245
29,Train,0.07634193760653336
29,Validation,0.07637885709603627
30,Train,0.07641979306936264
30,Validation,0.07644972701867421
