Epoch,Events,Error
1,Train,0.5938827817638715
1,Validation,0.5132243037223816
2,Train,0.41201970477898914
2,Validation,0.3643021782239278
3,Train,0.28873641540606815
3,Validation,0.2675795753796895
4,Train,0.22614804406960806
4,Validation,0.22891261676947275
5,Train,0.1838508372505506
5,Validation,0.18258841335773468
6,Train,0.15617363775769869
6,Validation,0.1591742386420568
7,Train,0.13701670741041502
7,Validation,0.1326514258980751
8,Train,0.1221326186011235
8,Validation,0.11961370706558228
9,Train,0.11113357357680798
9,Validation,0.1221391533811887
10,Train,0.10196973942220211
10,Validation,0.10627892861763637
11,Train,0.09676615769664447
11,Validation,0.09666520605484645
12,Train,0.09512949610749881
12,Validation,0.09484292566776276
13,Train,0.0941680974016587
13,Validation,0.0931275983651479
14,Train,0.0929526761174202
14,Validation,0.09247345725695293
15,Train,0.09242086422940095
15,Validation,0.09137775003910065
16,Train,0.09136193928619225
16,Validation,0.09083460768063863
17,Train,0.09019158780574799
17,Validation,0.09037773062785466
18,Train,0.09004089049994946
18,Validation,0.08946710079908371
19,Train,0.08902445125083129
19,Validation,0.0884501983722051
20,Train,0.08901797855893771
20,Validation,0.0882929116487503
21,Train,0.08759442530572414
21,Validation,0.08720235029856364
22,Train,0.08717068595190842
22,Validation,0.08692489316066106
23,Train,0.08711127440134685
23,Validation,0.08680363247791927
24,Train,0.0869741253554821
24,Validation,0.08682825416326523
25,Train,0.0871995110064745
25,Validation,0.08642770598332088
26,Train,0.08717501784364383
26,Validation,0.08657155434290568
27,Train,0.08703979849815369
27,Validation,0.08642888814210892
28,Train,0.08683099659780662
28,Validation,0.08618507285912831
29,Train,0.08633375850816567
29,Validation,0.08629780759414037
30,Train,0.08649010521670182
30,Validation,0.08610984683036804
