Epoch,Events,Error
1,Train,0.4778281549612681
1,Validation,0.33530141909917194
2,Train,0.24265088140964508
2,Validation,0.23298021654287973
3,Train,0.18774078662196794
3,Validation,0.17835992574691772
4,Train,0.1490218030909697
4,Validation,0.16013763844966888
5,Train,0.12756051681935787
5,Validation,0.1286495178937912
6,Train,0.11794721893966198
6,Validation,0.12269654373327891
7,Train,0.11103806582589944
7,Validation,0.10950930168231328
8,Train,0.10378129097322623
8,Validation,0.11886537323395412
9,Train,0.09850303642451763
9,Validation,0.1214767520626386
10,Train,0.092232009395957
10,Validation,0.10318903625011444
11,Train,0.08599776402115822
11,Validation,0.08935197194417317
12,Train,0.08478660446902116
12,Validation,0.08329904824495316
13,Train,0.08311299607157707
13,Validation,0.08132522801558177
14,Train,0.08246209534506004
14,Validation,0.0808449313044548
15,Train,0.08155379382272561
15,Validation,0.07939487944046657
16,Train,0.08016103009382884
16,Validation,0.07815279563268025
17,Train,0.07919809905191262
17,Validation,0.07843307654062907
18,Train,0.07932339298228423
18,Validation,0.07827335347731908
19,Train,0.07794398317734401
19,Validation,0.07648439705371857
20,Train,0.07693338642517726
20,Validation,0.07557854056358337
21,Train,0.07660428682963054
21,Validation,0.07460655272006989
22,Train,0.0763803453495105
22,Validation,0.07443748414516449
23,Train,0.07583851926028728
23,Validation,0.0742633119225502
24,Train,0.07618061018486817
24,Validation,0.07417977104584376
25,Train,0.07591661438345909
25,Validation,0.07416222492853801
26,Train,0.07525951166947682
26,Validation,0.07397550344467163
27,Train,0.07530104431013267
27,Validation,0.07395123938719432
28,Train,0.07542958483099937
28,Validation,0.0738510712981224
29,Train,0.07538574499388535
29,Validation,0.0737539033095042
30,Train,0.07532117515802383
30,Validation,0.07368484139442444
