Epoch,Events,Error
1,Train,0.5138815666238467
1,Validation,0.39444005489349365
2,Train,0.2991875360409419
2,Validation,0.26771800716718036
3,Train,0.21636545037229857
3,Validation,0.21658770740032196
4,Train,0.1837652251124382
4,Validation,0.1806922952334086
5,Train,0.15973823393384615
5,Validation,0.15230685472488403
6,Train,0.1345405075699091
6,Validation,0.1354013035694758
7,Train,0.11586019272605579
7,Validation,0.11841207245985667
8,Train,0.10754524978498618
8,Validation,0.10569781064987183
9,Train,0.09881745216747125
9,Validation,0.11515298982461293
10,Train,0.09391202529271443
10,Validation,0.09022929022709529
11,Train,0.08498919382691383
11,Validation,0.08334971219301224
12,Train,0.08316845446825027
12,Validation,0.08538034309943517
13,Train,0.08096905797719955
13,Validation,0.07902418076992035
14,Train,0.08014891917506854
14,Validation,0.07808596889177959
15,Train,0.0786381500462691
15,Validation,0.07733908295631409
16,Train,0.07756676400701205
16,Validation,0.07584807525078456
17,Train,0.07603588017324607
17,Validation,0.07434624681870143
18,Train,0.07526703613499801
18,Validation,0.0730183149377505
19,Train,0.07418517644206683
19,Validation,0.07402575264374416
20,Train,0.07248086109757423
20,Validation,0.07089397311210632
21,Train,0.0723301103959481
21,Validation,0.07015781104564667
22,Train,0.0713982383410136
22,Validation,0.06993623077869415
23,Train,0.07182481388250987
23,Validation,0.06968635320663452
24,Train,0.07137657391528289
24,Validation,0.06957772622505824
25,Train,0.07155476758877437
25,Validation,0.0695048322280248
26,Train,0.07121265990038712
26,Validation,0.06945884972810745
27,Train,0.0708079282194376
27,Validation,0.06936422487099965
28,Train,0.07073156473537286
28,Validation,0.0692851518591245
29,Train,0.07104291891058286
29,Validation,0.06906569997469585
30,Train,0.07058282320698102
30,Validation,0.06891173621018727
