Epoch,Events,Error
1,Train,0.5192583898703257
1,Validation,0.4186866184075673
2,Train,0.3148840665817261
2,Validation,0.2795422573884328
3,Train,0.22349404295285544
3,Validation,0.22279727955659231
4,Train,0.174139021585385
4,Validation,0.1756933480501175
5,Train,0.14452237139145532
5,Validation,0.1444204499324163
6,Train,0.12651826751728854
6,Validation,0.12612956762313843
7,Train,0.11667707997063796
7,Validation,0.12175624320904414
8,Train,0.10520080476999283
8,Validation,0.10312657803297043
9,Train,0.09423938952386379
9,Validation,0.09692519903182983
10,Train,0.0876823365688324
10,Validation,0.1297908052802086
11,Train,0.08316299319267273
11,Validation,0.08136221021413803
12,Train,0.07983670694132645
12,Validation,0.07970161736011505
13,Train,0.07768636072675388
13,Validation,0.07753030955791473
14,Train,0.07678066690762837
14,Validation,0.07470459242661794
15,Train,0.07515159249305725
15,Validation,0.07391100376844406
16,Train,0.0743898202975591
16,Validation,0.07306090493996938
17,Train,0.07266077523430188
17,Validation,0.0735608438650767
18,Train,0.07287586542467277
18,Validation,0.07381416608889897
19,Train,0.07138261819879214
19,Validation,0.07021054128805797
20,Train,0.07075026258826256
20,Validation,0.06955679009358089
21,Train,0.06964796967804432
21,Validation,0.06871158381303151
22,Train,0.06975228463610013
22,Validation,0.06861068805058797
23,Train,0.06999620608985424
23,Validation,0.06844098617633183
24,Train,0.06920321720341842
24,Validation,0.06831149011850357
25,Train,0.06930456993480523
25,Validation,0.06827505181233089
26,Train,0.0698463935405016
26,Validation,0.06797627980510394
27,Train,0.0690734051167965
27,Validation,0.06802824636300404
28,Train,0.06892754758397739
28,Validation,0.0679776519536972
29,Train,0.0690185899535815
29,Validation,0.06788880874713261
30,Train,0.0688462754090627
30,Validation,0.06780290106932323
